"Country","Landscape..","Household.ID","Round","survey_uuid","shortage_year","number_meals","diversity","Nonfood.Spending","Food.Consumption.Value","Food.Spending","Food_As_Percent_Total_Spending","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","yield_quantile","avg_pct_crops_any_sold","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed","number_fields","Total_Area_Owned","Crops","Permanent.Crops","Livestock.Byproducts","Livestock","Crop.Byproducts","total","Bananas","Maize","Paddy","Sorghum","Bulrush.Millet","Finger.Millet","Wheat","Cassava","Sweet.Potatoes","Irish.Potatoes","Yams","Onions","Beans","Pigeon.Pea","Field.Peas","Sunflower","Sesame.Simsim","Groundnut","Palm.Oil","Coconut","Cashew.Nut","Soyabeans","Cotton","Pyrethrum","Coffee","Tea","Cocoa","Rubber","Sugar.Cane","Pineapple","Orange","Tomatoes","Chilies","Egg.Plant","Okra","Timber","Good_Soil","Bad_Soil","erosion_control","Male.Gender","Male.Literacy.Rate","Male.Percent.Attended.School","Male.Percent.Worked.Recently","Male.Mean.Hours.Worked.Last.Week","Male.Percent.Operated.Business","Male.Percent.Collects.Firewood","Male.Mean.Hours.Spent","Female.Gender","Female.Literacy.Rate","Female.Percent.Attended.School","Female.Percent.Worked.Recently","Female.Mean.Hours.Worked.Last.Week","Female.Percent.Operated.Business","Female.Percent.Collects.Firewood","Female.Mean.Hours.Spent","HH.Head.Gender","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments","size","literate","years","age","bundles","cost","total_fuelwood_value","hh_annual_nonfuel_nr_value","Nonfuel_NR_decreasing","No_Toilet","Flush_Toilet","Pit_Latrine","Satisfied_Drinking_Water","Unsatisfied_Drinking_Water","Dispose_Garbage_Within_Compound","No_Measure_Safe_Drinking_Water"
"TZA","L11","UGrmX3B1xb7",1,"0cd04d54-7cf4-4b0b-b6f3-49c626645a6d",FALSE,3,0.771428571428571,704587.207373272,1194006,1496418,67.9879354663526,1.6,1.6,0,1,0,0,4,1,0,1,0,1,1.6,250500,0,90000,269857.142857143,0,610357.142857143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.5,0.5,1,48,0,0.5,1,"Female",1,1,1,NA,0,1,1,"Male",0,3128571.6,90000,0,30000,0,250000,0,0,27500,1500,3498571.6,370000,3128571.6,29000,3,0.666666666666667,5.66666666666667,17,104,1833.3335,190666.684,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","VTttxxMVpA7",1,"70672fe5-a5c2-4fe4-b27d-6cf16af11128",FALSE,3,0.642857142857143,310410.064516129,187704,1525095,83.0885748823603,0.5,0.5,0,0,0,0,4,0,0,0,0,1,0.5,48000,0,0,0,0,48000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",1,1,0,NA,0,1,3,"Female",0.5,0.5,0,NA,0,0.75,3,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,5.2,17.4,208,1833.3335,381333.368,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L11","WvS53Ci87D3",1,"dfaf6b1f-a1e2-4001-a219-b73ebf25b413",TRUE,2,0.457142857142857,49370.6820276498,750816,432762,89.7599387330439,2.9,2.9,1,1,0,0,2,0,0,1,0,1,2.9,147000,0,0,0,0,147000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",1,1,1,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"Male",0,0,0,0,0,0,0,0,0,28000,3000,0,0,0,31000,1,1,7,50,52,1833.3335,95333.342,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","xcn3a9uEQZB",1,"fc955d88-49c9-473f-b57a-5d94d6d642f3",FALSE,2,0.642857142857143,300082.967741936,933306,534435,64.0411615637337,1.1,1.1,1,0,1,0,3,0,0,1,1,1,1.1,162500,150000,0,179785.714285714,0,492285.714285714,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",1,1,0,NA,0,0,NA,"Female",0.5,0.5,0,NA,0,0.5,2,"Male",0,0,0,40000,0,0,150000,9500,0,50000,3000,190000,190000,0,62500,4,0.75,3.25,55.75,52,1833.3335,95333.342,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","Xwug52WXRu6",1,"bc20aa58-0bb9-4fea-80a4-aab981dba0f1",FALSE,2,0.471428571428571,66800.6451612903,229416,245058,78.5798321778953,0.4,0.4,1,0,0,0,2,0,0,1,0,1,0.4,21000,0,4500,32928.5714285714,0,58428.5714285714,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Female",0,0,0,NA,0,1,2,"Female",0,0,0,0,0,0,23000,0,0,0,0,23000,23000,0,0,1,0,0,63,52,1833.3335,95333.342,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L11","ywS4MJJe4cB",1,"712989b4-7d4d-49c6-8b0e-4c6c0dc8d601",FALSE,3,0.657142857142857,3161261.95391705,2210736,510972,13.9144729451391,0.65,3.7,1,0,0.2,0,3,0.666666666666667,0,0.2,0,4,1.5,415000,2e+05,20000,269142.857142857,0,904142.857142857,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,0.5,FALSE,"Male",1,1,0.25,84,0,0.25,4,"Female",1,1,0,NA,0,0,NA,"Male",0,1200000,2e+05,2e+05,4000,0,150000,0,0,10000,1000,1754000,554000,1200000,11000,5,1,4,20.6,48,1833.3335,88000.008,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L11","ZC9BxGQiLT8",1,"4ac37cda-edbe-4e15-b8bd-691cfcd44b3b",FALSE,3,0.557142857142857,1081820.20276498,1960464,331089,23.4331405975755,1.4,5,0,0,0,0,1.33333333333333,0.5,0,0,0,3,5,258000,70000,45000,84428.5714285714,0,457428.571428571,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",1,1,0.666666666666667,42,0,0.666666666666667,1,"Female",0.666666666666667,0.666666666666667,0.333333333333333,42,0,0.333333333333333,1,"Male",0,3650000,25000,0,0,0,5000,0,0,0,0,3680000,30000,3650000,0,6,0.833333333333333,5.5,23.8333333333333,156,1833.3335,286000.026,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L18","1U2KYPp4RE4",1,"350d58da-ecff-44b7-831b-4c675384e126",TRUE,2,0.6,117146.101382488,26070,474474,80.1991005530841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36000,90000,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Female",0,0,0,NA,0,1,2,"Female",0,0,0,0,24000,0,90000,NA,NA,NA,NA,114000,114000,0,0,2,0,0,41.5,416,1833.3335,762666.736,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","2zFRVcySNg6",1,"c44044e3-f1a9-4787-8085-b1633d00f725",TRUE,2,0.557142857142857,523638.396313364,114708,1532916,74.5380721632235,0.3,0.3,1,0,0,0.5,2.5,0.5,1,1,1,1,NA,363100,0,0,268444.444444444,0,631544.444444444,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.6,0.6,0.25,42,0,0,NA,"Female",0.5,0.5,1,25,0,1,2.5,"Male",0,6205000,180000,0,0,0,220000,6900,0,60000,10000,6605000,4e+05,6205000,76900,7,0.571428571428571,2.57142857142857,36.2857142857143,260,1833.3335,476666.71,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","5xjULrvkzz3",1,"4c174d1f-4861-4d7c-9398-55b428803ede",FALSE,3,0.614285714285714,921466.267281106,714318,654357,41.5247708030745,0.3,0.3,0,0,1,0,2,0,0,1,1,1,0.3,-452000,0,0,0,0,-452000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.5,0.5,0,NA,0,0,NA,"Female",1,1,0,NA,0,1,4,"Male",0,0,0,0,0,0,0,42000,0,0,450000,0,0,0,492000,3,0.666666666666667,4.66666666666667,20.6666666666667,52,1833.3335,95333.342,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","6NYkNXf4fW6",1,"7c943e00-0d8e-4261-8bc7-0497e6d121b2",TRUE,3,0.7,3575158.87557604,2200308,636108,15.1049083041784,4.4,12.48,0.833333333333333,0,0,0,2.33333333333333,0,0,0.333333333333333,0,3,12.48,2011650,20000,15000,22444.4444444444,0,2069094.44444444,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",1,1,0,NA,0,0,NA,"Female",1,1,0,NA,0,0.25,6,"Male",0,0,0,20000,10200,0,14000,0,0,0,45000,44200,44200,0,45000,8,1,7.25,28,104,1833.3335,190666.684,120000,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","6s9v6agXWi3",1,"917619ec-1c93-4c26-b198-19ef4c5173f1",FALSE,3,0.728571428571429,1899056.35023041,583968,2505327,56.882582663222,0.6,0.6,0,0,1,0,3,1,1,1,1,1,NA,1476000,0,10500,8444.44444444445,0,1494944.44444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",1,1,0,NA,0,0,NA,"Female",1,1,0.5,NA,0,0.5,7,"Female",10428572,0,1560000,0,0,0,0,60000,0,0,24000,11988572,1560000,10428572,84000,4,1,9,26.5,156,1833.3335,286000.026,80000,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","7GEs4txMBL9",1,"f61e7540-a719-40b6-83a7-303ba0084505",FALSE,2,0.542857142857143,472198.728110599,729960,1379103,74.4936916040955,1.65,3.3,0,0,0,0,1.5,0.333333333333333,0.5,0,0.666666666666667,2,3.3,106500,30000,3000,0,0,139500,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",1,1,1,41,0,1,6,"Female",1,1,0.5,NA,0,0.5,6,"Male",1564285.8,1095000,25000,30000,0,0,0,13500,0,0,0,2714285.8,55000,2659285.8,13500,5,1,5.8,24.6,416,1833.3335,762666.736,72000,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","9921bP6EeY4",1,"825fe561-e1c4-4975-b7e8-18e4fe5869df",TRUE,3,0.642857142857143,2339660.12903226,1094940,1737565.5,42.6163685332376,1.1,1.1,0,0,0.5,0,1.5,0.5,0,0.5,0.5,1,1.1,340000,66000,43200,16888.8888888889,0,466088.888888889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",0.5,0.5,0,NA,0,0.25,1,"Female",0.666666666666667,0.666666666666667,0,NA,0,0.333333333333333,1,"Male",0,0,350000,20000,43200,0,0,25000,0,0,35000,413200,413200,0,60000,7,0.571428571428571,2.28571428571429,16.7142857142857,104,1833.3335,190666.684,20000,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"TZA","L18","AcecNqxEnz4",1,"3b7941ac-e81d-445b-9a9d-8b4961aefecf",TRUE,3,0.642857142857143,180263.612903226,0,1613733,89.9518420711227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20000,51777.7777777778,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"Male",1,1,0,NA,0,0,NA,"Female",1,1,1,30,0,1,8,"Male",0,1642500,0,0,0,0,18000,NA,NA,NA,NA,1660500,18000,1642500,0,4,1,5,24.75,156,1833.3335,286000.026,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"TZA","L18","ayZb55CgmK4",1,"a3d3e7b4-eaea-4828-8b96-fa934b755498",TRUE,2,0.728571428571429,452268.589861751,1167936,740388,62.0788923059423,7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,2160000,716888.888888889,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"Male",0.5,0.5,0,NA,0,0.5,3,"Female",0.5,0.5,0,NA,0,0.666666666666667,3,"Male",0,0,0,0,0,0,7e+05,NA,NA,NA,NA,7e+05,7e+05,0,0,8,0.5,5.875,27,364,1833.3335,667333.394,0,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"TZA","L18","dyd2EZBuR66",1,"a41d34eb-5f61-41eb-ab65-b66a1ee1a8e8",TRUE,2,0.471428571428571,528085.281105991,208560,2101242,79.9155744170479,2,2,1,1,0,0,1,1,0,0,1,1,2,457000,0,0,136888.888888889,0,593888.888888889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",0.5,0.5,0,NA,0,0,NA,"Female",0.5,0.5,0,NA,0,0.5,3,"Male",0,0,5e+05,0,0,0,120000,28000,0,0,15000,620000,620000,0,43000,4,0.5,4.25,15.5,52,1833.3335,95333.342,540000,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","fKYGZhSCHi5",1,"6ff8a60a-252a-4fbb-a67f-f0f7a2cae1ff",FALSE,3,0.971428571428571,3171135.96313364,3055404,1444278,31.2924910210959,115.5,115.5,0,0,0.5,0,1.5,0.5,0,0.5,0,1,115.5,985000,0,60000,56888.8888888889,0,1101888.88888889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",1,1,0.333333333333333,NA,0,0,NA,"Female",0.5,0.5,0.5,NA,0,0.5,2,"Male",0,0,32500,0,45000,0,0,0,0,0,15000,77500,77500,0,15000,5,0.8,4.6,24,104,1833.3335,190666.684,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","GZButysJgS4",1,"d24cc455-06ba-4297-ab98-1097bff5c768",FALSE,2,0.585714285714286,840685.732718894,844668,367587,30.4225188606917,5.6,5.6,1,0,1,0,3,0,1,1,1,1,5.6,952000,0,0,0,0,952000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",1,1,0,NA,0,0.75,1,NA,NA,NA,NA,NA,NA,NA,NA,"Male",0,0,0,0,0,0,0,32000,0,0,666000,0,0,0,698000,4,1,8,42,312,1833.3335,572000.052,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","HGnHsWKAkp3",1,"fc63705f-b332-4b3f-9d1a-7cef78361ea1",TRUE,2,0.642857142857143,771548.460829493,156420,1334784,63.3700531526894,2.4,2.4,0,0,0,0,NA,0,0,0,1,1,2.4,-15000,0,3e+05,1590000,0,1875000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.75,0.75,0,NA,0,1,1,"Female",0,0,0,NA,0,1,1,NA,0,0,0,0,0,0,1590000,15000,0,0,0,1590000,1590000,0,15000,5,0.6,4.6,29.8,780,1833.3335,1430000.13,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","HWkzcSXQNG2",1,"58424d25-e22c-4c07-b4c8-9619e845a103",TRUE,2,0.8,755391.078341014,364980,2867700,79.150646174567,1.5,1.5,0,0,0,0,NA,0,0,0,1,1,1.5,-18000,0,48000,750000,0,780000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.666666666666667,0.666666666666667,0.333333333333333,NA,0,0.333333333333333,3,"Female",1,1,0,NA,0,0,NA,"Male",0,0,0,0,26000,0,0,18000,0,0,0,26000,26000,0,18000,4,0.75,1.25,14.75,104,1833.3335,190666.684,120000,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","JsmhauRP8E9",1,"64527302-44ae-415f-8fd0-0047ab41fca9",FALSE,2,0.5,1159005.82488479,521400,576147,33.204395125153,10,10,0,0,0,0,1,0,0,1,0,1,NA,420000,15000,45000,42222.2222222222,0,522222.222222222,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.5,0.5,0,NA,0,0,NA,"Female",0.5,0.5,0,NA,0,0.25,1,"Male",0,0,0,0,45000,0,0,0,0,0,0,45000,45000,0,0,8,0.5,3.25,16.125,260,1833.3335,476666.71,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"TZA","L18","KWsyirYykp",1,"32e1a0e0-42bd-4725-98da-d3c87863eb8c",FALSE,2,0.742857142857143,529850.470046083,1673694,1027158,65.969968677794,0.7,1.4,1,0,0.333333333333333,0,2,0,1,0.666666666666667,0,2,1.4,201000,0,0,0,0,201000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0,0,0,NA,0,1,3,"Female",1,1,0,NA,NA,1,3,"Female",4692857.4,0,0,0,0,0,0,0,0,0,15000,4692857.4,0,4692857.4,15000,2,0.5,3.5,32,104,1833.3335,190666.684,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"TZA","L18","MmsqX496Yo9",1,"7c06d8c1-3ff8-4902-b379-0a01e607daf2",FALSE,2,0.528571428571429,747282.046082949,547470,641322,46.1846558642168,2.9,2.9,0,0,1,0,3,1,0,0,1,1,2.9,1253000,14000,16000,16888.8888888889,0,1299888.88888889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0.5,0.5,0,NA,0,0.5,1,"Female",0.5,0.5,0,NA,0,0.5,1,"Male",0,0,980000,0,14000,0,0,37000,0,0,110000,994000,994000,0,147000,4,0.5,3.5,24,104,1833.3335,190666.684,60000,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","oDSCEcXBzq3",1,"344474f4-cc2a-40df-bfb6-e32b7bc650ae",TRUE,3,0.742857142857143,844023.059907834,2502720,2961552,77.8214055268621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9000,8444.44444444445,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"Male",1,1,1,48,0,0,NA,"Female",1,1,0.5,35,0,0.5,4,"Male",730000.04,11862500,0,0,4500,0,0,NA,NA,NA,NA,12597000.04,4500,12592500.04,0,4,1,4.5,20.75,104,1833.3335,190666.684,118000,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"TZA","L18","onwJq3WmHg2",1,"1e37f84e-54f2-49e0-94b9-e3f4dd7b0dc6",TRUE,3,0.671428571428571,5967732.71889401,140778,1397352,18.9726534498009,2,2,1,0,0,0,3,0,0,0,0,1,2,360000,0,0,0,0,360000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,"Male",0.5,0.5,0,NA,0,0,NA,"Female",0.5,0.5,0,NA,0,0.5,1,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,4.5,14,52,1833.3335,95333.342,0,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
