"Country","Landscape","Eplot","latitude","longitude","survey_uuid","flag","biodiversity","Canopy","Rooted_Plants","Litter_Cover","Downed_Wood","Stone_or_Gravel","Dung","Disturbed_Soil","Undisturbed_Bare___Porous_Soil","Undisturbed_but_Sealed_Soil","Sodic_Soil","Microfloral_Crust","Termite_Mound","Herbaceous_Crown_Cover_Score","Soil_Erosion_Score","C","N","P","K","pH"
"TZA","000","009",-8.38282,36.67445,"5b42dd5c-e967-4b63-ad78-b765c950479c","The record is duplicated in the schema; ",0,0,3.4,0.8,0.2,0,0,5.6,0,0,0,0,0,6,0,0.05089081575,0.69913074175,50.5800796675,11192.27699975,6.18320233325
"TZA","000","009",-8.13377,36.48232,"ca95a700-4ce3-40bb-bb1b-8a0c09120fe3","The record is duplicated in the schema; ",0.476633731165774,14.75,1.2,0.8,0,0,0,1.8,4.4,1.2,0,0.6,0,4.2,0,0.05089081575,0.69913074175,50.5800796675,11192.27699975,6.18320233325
"TZA","000","009",-8.38282,36.67445,"55cee49d-b197-4732-b251-7ad9f9fd767a","The record is duplicated in the schema; ",0,0,3,0.6,0.2,0,0,6.2,0,0,0,0,0,4.6,0,0.05089081575,0.69913074175,50.5800796675,11192.27699975,6.18320233325
"TZA","000","010",-9.29272,33.71231,"1b46c4d1-a324-45a4-b897-6cd9f80dd9f3","",1.07499515401185,37.2,2.2,2.8,0.4,0.6,0,3,1,0,0,0,0,4.2,0,0.12151103125,1.39766944375,497.3179355,13721.8951225,6.69267724975
"TZA","000","011",-7.68269,32.64503,"ade3fb9c-6d32-468e-9f8c-f12bd065e06a","",1.83198152822638,34.85,1.2,2.8,0.2,0,0,4,0.8,0,0,0,1,2.6,0,NA,NA,NA,NA,NA
"TZA","000","012",-9.29186,33.35892,"5bb7b758-69f7-46d6-bed9-0e57c4f6a9f0","",1.86278787102728,32.45,1,2.4,0.8,0,0,5.8,0,0,0,0,0,2.2,0.4,NA,NA,NA,NA,NA
"TZA","000","013",-9.91421,35.42001,"4d9dd6dc-528c-44c6-91c0-c3846a771ef5","",1.95451236400427,38.3,1.6,2,0,0,0,0,6.4,0,0,0,0,2.6,0,NA,NA,NA,NA,NA
"TZA","000","014",-9.2618,34.778,"6f11ddf3-85c7-4234-865a-6a3595851b57","",0,71.95,1.2,4.2,1.2,0,0,3.4,0,0,0,0,0,1.8,0,0.13239769,1.8579509775,68.1049944025,8148.66130025,5.3958593335
"TZA","000","015",-9.27222,35.04485,"d0268869-d8c8-4c9e-9f47-74152065e6e3","",0.511284127379919,20.65,3,3,0,0,0,1.2,2.8,0,0,0,0,5.8,0,NA,NA,NA,NA,NA
"TZA","000","016",-8.48524,36.68894,"c648db94-08d5-4963-88f4-a2f3cf56a8d9","",0.687447061751668,39.65,3.4,1.6,0.2,0.2,0,0.8,2.6,0,0,1.2,0,4,0,0.069620089,0.91057624225,50.56,23217.5981025,6.32452516675
"TZA","000","017",-8.40517,35.24714,"f3d53079-a307-4684-8715-df86580d04e9","The record is duplicated in the schema; ",1.53606950233405,71.15,2,4.6,1,0,0,0,2.4,0,0,0,0,2,0,0.122069283125,1.660952242,112.3487475025,8699.52152225,5.50952491675
"TZA","000","017",-8.40517,35.24714,"c859f07f-ee6d-4d5b-8c2d-6b1d936041d8","The record is duplicated in the schema; ""Subplot Radius"" is 1.9 or less; ",NA,64.2,2,4.6,1,0,0,0,2.4,0,0,0,0,2,0,0.122069283125,1.660952242,112.3487475025,8699.52152225,5.50952491675
"TZA","000","018",-7.32434,39.27767,"ef9834a6-4361-420b-91dd-cd4da8ba3d72","",1.65614256242745,52,2.2,3.6,1.4,0,0,1.6,1.2,0,0,0,0,4,0,NA,NA,NA,NA,NA
"TZA","000","019",-8.30661,36.14143,"974a1ad0-6e89-4a20-a329-d73399e688a9","The record is duplicated in the schema; ",0,0.25,3,1,0,0,0,5.4,0,0,0,0.6,0,4.2,0,0.06918739325,1.024442533,53.7891093425,24866.0485675,6.32317991675
"TZA","000","019",-8.30661,36.14143,"1094541f-8cde-45d5-b55c-b6d27bdd7ce4","The record is duplicated in the schema; ",0,0.4,2.6,2.8,0,0,0,4.2,0,0,0,0.4,0,3.6,0,0.06918739325,1.024442533,53.7891093425,24866.0485675,6.32317991675
"TZA","000","020",-7.27549,39.2198,"7a381fd0-c11d-4b4b-a03f-7a8e70ea4fc0","""Subplot Radius"" is greater than 10; ",NA,16.35,1.4,2,0,0,0,5.4,1.2,0,0,0,0,3.2,0,NA,NA,NA,NA,NA
"TZA","000","021",-6.08799,38.15907,"884cfa40-7f64-4c5a-9cd9-f2addbf9dfee","",1.96182775867799,2.8,4,1.4,0.6,0.2,0,3.8,0,0,0,0,0,6,0,NA,NA,NA,NA,NA
"TZA","000","022",-9.7867,34.67331,"39d64b67-eb7b-4e14-a11e-fc5acfaface7","",0.446386784280605,26.55,1.4,1.6,0.2,0,0,6.4,0,0,0,0.4,0,3.6,0,0.0948446,1.44449489125,82.7079936675,8406.661523,5.7649325835
"TZA","000","023",-7.33815,39.03233,"502c0f28-c214-4d02-bacd-597bf511e9be","",2.52571389597967,21.9,2,1.4,1.2,0,0,3.8,0.6,0.6,0,0.4,0,4.8,0,NA,NA,NA,NA,NA
"TZA","000","024",-8.25042,39.04809,"269219c0-e4a8-4c87-8fd9-5a898ba6885a","",1.64201444934236,64.8,2,1.6,1,0,0,0,5.4,0,0,0,0,3.4,0,NA,NA,NA,NA,NA
"TZA","000","025",-8.47328,35.3131,"99f6e836-c188-45be-a474-5bea6098525f","The record is duplicated in the schema; ",0.249229337029788,72.4,0.2,8.2,0.6,0,0,0,1,0,0,0,0,0,0,0.116038687,1.5698139495,52.685823875,13756.754875,5.4197115
"TZA","000","025",-8.47328,35.3131,"75bfed5c-6c09-472d-998f-cf949a407dad","The record is duplicated in the schema; ",0.21200096801449,73.45,0.2,8.2,0.6,0,0,0,1,0,0,0,0,0,0,0.116038687,1.5698139495,52.685823875,13756.754875,5.4197115
"TZA","000","026",-7.67201,39.09985,"0aa72de0-c30f-46ea-a6a6-7015f78ca7a7","The record is duplicated in the schema; ",0.194081210556785,0.7,1.6,1.8,0,0,0,6.6,0,0,0,0,0,4.4,0,NA,NA,NA,NA,NA
"TZA","000","026",-8.48524,36.68894,"78baeb16-ca75-4fac-ac4c-8125b647cd4e","The record is duplicated in the schema; ",0.450545667363964,39.2,3.4,1.6,0.2,0.2,0,0.8,2.6,0,0,1.2,0,3.6,0,NA,NA,NA,NA,NA
"TZA","000","027",-7.74658,38.96672,"5e56de4f-a407-42cc-abe2-acdb06f6ad5f","",2.41199534327522,45.15,2.2,3.2,0.4,0,0,0.8,3.4,0,0,0,0,2.8,0,NA,NA,NA,NA,NA
"TZA","000","028",-9.45915,34.751,"24157e95-0a8f-4522-a7b2-ea0d2e3b7510","",0,19.25,1.2,1.8,0.4,0,0.4,6,0,0,0,0.2,0,1,0,NA,NA,NA,NA,NA
"TZA","000","029",-9.28539,33.89577,"083e5037-ff63-4d91-b0d1-954ca4c1f8b2","",1.15505163210878,5.45,1,1.8,1.4,0,0.4,5.2,0,0,0,0.2,0,1,0.2,NA,NA,NA,NA,NA
"TZA","000","030",-9.28446,33.58496,"791b70d9-0274-4524-98b8-6de37f6dc731","",0.63418833561946,41.9,2.4,2.2,0.6,1,0,1,2.8,0,0,0,0,2.8,0.4,0.16563066775,1.9390430505,513.153278875,14364.41126,6.17128075
"TZA","000","031",-9.44734,35.01895,"ecf26b95-591d-47c5-ba54-569c29f22aac","",0.733519271020685,56.9,1.2,5,2.2,0,0,1,0.6,0,0,0,0,1.6,0,NA,NA,NA,NA,NA
"TZA","000","032",-7.08675,38.86242,"5f0a26b6-a4d2-434d-91f6-634e19dde7e2","",2.13185797054792,27.35,3.8,2.6,1.2,0,0,0,2.4,0,0,0,0,5.6,0,NA,NA,NA,NA,NA
"TZA","000","033",-7.35123,39.16653,"de6b0e52-0778-4bb0-8122-856b8422b4c4","",2.28974387181406,50.4,1.2,2.4,0.6,0,0,5.8,0,0,0,0,0,4.8,0,NA,NA,NA,NA,NA
"TZA","000","034",-8.45099,35.1777,"f78a0a45-860b-4ff4-8014-8e46cdf3e9bc","The record is duplicated in the schema; ""Subplot Radius"" is 1.9 or less; ",NA,40.15,1,2.6,0.8,0,0,0,3.6,1.6,0,0.4,0,1.8,0,0.16478398675,2.176735708,54.939913155,8393.28256,5.46096291675
"TZA","000","034",-8.45099,35.1777,"529eb424-0138-4811-9806-5b891a616cb0","The record is duplicated in the schema; ""Subplot Radius"" is 1.9 or less; ",NA,59.9,1,2.6,0.8,0,0,0,5.2,0,0,0.4,0,1.8,0,0.16478398675,2.176735708,54.939913155,8393.28256,5.46096291675
"TZA","000","035",-8.43861,35.41286,"8433b415-2d02-4e5f-be71-5bfe5f2f53b5","The record is duplicated in the schema; ",1.42384847921022,0.45,2.2,2,0,0,0,2.4,3.4,0,0,0,0,4.8,0.2,0.1125033715,1.567249088,55.7320631,10239.106513,5.63254325
"TZA","000","035",-8.43861,35.41086,"a432d0d5-9455-48d9-9d06-d6799a22a9ed","The record is duplicated in the schema; ",1.35035268729281,0,2.2,2,0,0,0,5.8,0,0,0,0,0,4.8,0.2,0.1125033715,1.567249088,55.7320631,10239.106513,5.63254325
"TZA","000","036",-7.17017,39.29621,"85f8980a-0441-4abe-8af5-a588afdbc689","",1.94366404474714,8.45,2.2,1.4,0,0,0,0,6.4,0,0,0,0,2.4,0,0.02682235225,0.47045737325,61.368549905,5012.7270055,6.663623
"TZA","000","037",-9.27803,33.5092,"9962816b-9333-400e-8199-f6d253715d5a","",0,0,1,1.8,0,0,0,5.8,1.4,0,0,0,0,1.8,0,0.050228563,0.6013249155,85.8836827925,17506.250225,5.904435
"TZA","000","038",-8.91455,36.29362,"2f8c36c3-f494-4ab5-8720-48daedbafa75","The record is duplicated in the schema; ",0.867926633849814,8.15,1.6,2,0,0,0,4.4,2,0,0,0,0,3.4,0,0.0453833513333333,0.674450419666667,62.23343451,7736.51915166667,6.01263833333333
"TZA","000","038",-8.91455,36.29462,"fe668167-bf21-4b19-8902-f5b26d00f602","The record is duplicated in the schema; ",0.9085412405739,8.25,1.6,2,0,0,0,4.4,2,0,0,0,0,3.4,0,0.0453833513333333,0.674450419666667,62.23343451,7736.51915166667,6.01263833333333
"TZA","000","039",-9.68748,35.14598,"89772b90-4d38-4966-8e33-c7292a5a66ef","",1.44313914363923,51.05,2.2,3.4,0.2,0,0,1.8,2.4,0,0,0,0,6.8,0,NA,NA,NA,NA,NA
"TZA","000","040",-8.80457,35.04401,"b1350f0b-84e3-43a4-98e9-bf6d977106b7","",0.86722062889827,32.2,0.8,2.6,0,0,0,0,6.6,0,0,0,0,1.4,0,0.030601491,0.43227001975,51.855645375,28959.147345,6.21819041675
"TZA","000","041",-7.57499,38.93343,"805876f6-e16b-4738-a639-d10f298ee0d7","",1.18514932244934,36.5,1.4,2.8,1.4,0,0,2.6,1.8,0,0,0,0,3,0,NA,NA,NA,NA,NA
"TZA","000","042",-9.82472,34.54587,"03aad0aa-dbaf-4bb4-a2f1-0cb80930aa27","",0.759053985206096,5.4,1.6,1.2,0,0,0,5.6,1.2,0,0,0.4,0,2.8,0.2,0.068422564,1.02216162625,51.4621889175,3613.5883775,5.97516683325
"TZA","000","043",-9.52829,33.48235,"6b09e10e-f04f-4ffd-97c6-9344ccf69277","",0.713804722657451,18.15,1.6,2.4,0,1,0,5,0,0,0,0,0,3.6,0.2,NA,NA,NA,NA,NA
"TZA","000","044",-9.46014,35.044,"f79df76d-0d53-4290-86e4-ece0f2c19c10","",1.61866714066514,4.35,3,1.2,0.2,0,0,5.6,0,0,0,0,0,9,0,NA,NA,NA,NA,NA
"TZA","000","045",-9.1733,33.82185,"9de8af09-90a0-4872-bef4-485d6892a6c7","",0,16.6,1.2,0.8,0,0.2,0,7.8,0,0,0,0,0,1.4,0,NA,NA,NA,NA,NA
"TZA","000","046",-9.30932,33.56699,"d0db8d41-ce1a-4b29-992a-3127c6926bb4","",0.0402025364724768,0,0.4,1,0,0,0,8.6,0,0,0,0,0,0.4,0,0.148993461,1.844058896,458.363445325,15792.100835,5.9643525835
"TZA","000","047",-7.19408,39.07363,"efd9a7a8-4d2c-4b8b-8eac-c8901ec89ac0","",0,1.8,1.6,0.8,0,0,0,7.6,0,0,0,0,0,2.8,0,NA,NA,NA,NA,NA
"TZA","000","048",-8.05913,38.68941,"036182d8-d1a0-4196-a553-cbad1af2ccf3","",2.81972559096566,68.45,3.2,1.8,0,0,0,0,5,0,0,0,0,5.2,0,NA,NA,NA,NA,NA
"TZA","000","049",-9.77125,34.6511,"5714ae80-42f0-4e83-be08-c731bc287922","",0.296666993279657,56,1.6,3.2,1.2,0,0,4,0,0,0,0,0,1.4,0,0.1587264515,2.268154179,144.3608974175,7454.5561625,5.29450108325
"TZA","000","050",-8.40822,36.02075,"6ae5395d-0d73-4fa6-a914-2ec979563b2b","The record is duplicated in the schema; ",1.20668169258453,34.05,4,1.6,0,0,0,2,2,0,0,0.4,0,5,0,0.11499173325,1.5472119245,54.1847735125,21462.8113525,5.53333558325
"TZA","000","050",-8.40822,36.02075,"9d0c55be-b004-4a3f-bc7a-ce4deb261f55","The record is duplicated in the schema; ",1.27652096265663,32.2,3.4,1.6,0,0,0,2,2.6,0,0,0.4,0,5,0,0.11499173325,1.5472119245,54.1847735125,21462.8113525,5.53333558325
"TZA","000","051",-9.57791,33.82963,"13abc934-f1c3-48b6-a3a4-cda3cec67bb5","",0.879184682503399,72.9,0.2,4.4,1,1.8,0,2.6,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA
"TZA","000","052",-7.22225,39.05752,"79994be4-bd74-414b-889e-dba83ab0568a","",2.51083513362254,25.15,1.2,1.6,0.8,0,0,6.4,0,0,0,0,0,1.4,0,NA,NA,NA,NA,NA
"TZA","000","053",-9.27315,34.01999,"ae574c6a-52fb-4294-ae54-ef57736d0c19","",0.636656580864364,2.4,2.2,1,0,0,0.6,6.2,0,0,0,0,0,5.4,0.2,NA,NA,NA,NA,NA
"TZA","000","054",-9.28829,33.35358,"49102f3b-a6e7-4e72-9f16-23d4938977fc","",1.17485768014966,33.6,2.8,2.4,0.4,0,0,4.4,0,0,0,0,0,8,0,NA,NA,NA,NA,NA
"TZA","000","055",-8.85795,36.81192,"aebdd56a-37b9-4976-a6cb-be461ff1a912","The record is duplicated in the schema; ",2.36773941707505,63.9,2,1.6,1,0,0,0,4,0,0,0.4,1,4.2,0.4,0.0795652195,0.90624846925,132.443282425,12337.56636,7.0355281665
"TZA","000","055",-8.85795,36.81192,"7b7fb1f7-42db-474f-8c44-73ad45f4a068","The record is duplicated in the schema; ",2.36320103585551,64.05,2,2,1,0,0,0,3.6,0,0,0.4,1,2.6,0,0.0795652195,0.90624846925,132.443282425,12337.56636,7.0355281665
"TZA","000","056",-7.18901,39.2928,"c406500e-7334-4fd0-8786-09efc6c62ebc","""GPS SE accuracy"" is greater than 5; ",1.13586950227526,48.35,1.6,1.4,0,0,0,7,0,0,0,0,0,2,0,0.03212653625,0.558280961,61.443179335,5849.40415325,6.19244533325
"TZA","000","057",-9.58573,34.57872,"c1541eef-c127-4d7a-9e71-46d5500e7391","",0.806723636519591,76.1,0.8,4.4,1.8,0,0,0.8,1.8,0,0,0.4,0,0.8,0,NA,NA,NA,NA,NA
"TZA","000","058",-6.96779,37.54581,"a39dddcf-0350-4007-920b-2a6a4aac65eb","",2.68145345169144,7.3,1.6,1.8,0.2,2,0,2,2.4,0,0,0,0,1.4,0.2,0.085411963,0.957800991,134.897556175,18153.6302375,6.89543791675
"TZA","000","059",-8.76425,36.84725,"d6f1b89c-26ce-4721-b5dd-2ca9ce310f22","",0,0,1.2,2.6,0,0,0,5.4,0,0,0,0.8,0,3.4,0,0.10585062975,1.338666889,94.463381,15417.5285775,6.58026116675
"TZA","000","060",-7.47176,39.138,"f1779b5e-9d5c-494f-94ec-99b011feb968","",1.02684078826822,4.2,2.2,0.8,0,0.2,0,6.2,0,0,0,0.6,0,5.2,0,NA,NA,NA,NA,NA
"TZA","000","061",-9.25587,33.57798,"4895d472-548a-4eda-a5fb-8ab032915dbe","",0.364595416974531,18.1,0.4,2.4,0,0,0,5.6,1.6,0,0,0,0,0.4,0,0.17259581225,2.028609683,490.288588725,14917.6634025,6.463607
"TZA","000","062",-6.13927,38.20404,"490e3e3e-4c30-43dc-856a-5c8b3aa76e5b","",0,0,1.6,1.2,0.2,1.2,0,5.2,0.6,0,0,0,0,2.2,0,NA,NA,NA,NA,NA
"TZA","000","063",-7.7379,32.98275,"2e2f5e0d-814b-4874-9e15-308ccc43db43","",1.3141619136481,42.55,0.2,2.4,1.2,4,0,0,2,0,0,0,0.2,0.2,0.2,NA,NA,NA,NA,NA
"TZA","000","064",-8.31148,35.39896,"62857b78-5a92-4863-9bfb-810acb29f74d","The record is duplicated in the schema; ",1.87948317110672,4.05,4.2,2.2,0.2,0,0,0,2.6,0,0,0.8,0,6.4,0,0.1078306875,1.440561984,55.74412431,9370.8765905,5.63318316675
"TZA","000","064",-8.31148,35.39896,"78e9f084-7208-486c-9663-5b9da0f03d6b","The record is duplicated in the schema; ",1.70572782412817,4.05,4.2,2.2,0.2,0,0,0,2.6,0,0,0.8,0,6.4,0,0.1078306875,1.440561984,55.74412431,9370.8765905,5.63318316675
"TZA","000","065",-8.62266,35.3966,"eb5805d1-4353-4309-8ee9-2109f5341b56","The record is duplicated in the schema; ",0.757687786541753,6.05,3.6,2,0.2,0,0,0,4.2,0,0,0,0,8.4,0,0.13024086025,1.6844043475,63.8200502925,16773.077565,5.3887299165
"TZA","000","065",-8.62266,35.3966,"d1f643f8-23b2-4004-b80b-6dff8b05cc03","The record is duplicated in the schema; ",0.811720079846006,6.25,3.6,2,0.2,0,0,0,4.2,0,0,0,0,8.4,0,0.13024086025,1.6844043475,63.8200502925,16773.077565,5.3887299165
"TZA","000","066",-9.30323,33.91745,"4f2483a3-d6af-42a7-9c4d-b993e8bb00fe","",0.253863645229029,76.8,0.6,4.6,0,0,0,4.8,0,0,0,0,0,0.4,0,NA,NA,NA,NA,NA
"TZA","000","067",-6.62109,39.1613,"b4956759-114b-4567-a8b9-0c716745b9b7","",0.214875625973583,3.2,2.4,1,0,0.4,0,6.2,0,0,0,0,0,3.2,0.4,NA,NA,NA,NA,NA
"TZA","000","068",-8.35578,36.06615,"5a1b2706-f47d-4ade-804c-1b050e3d1257","The record is duplicated in the schema; ",2.42486946322601,38.35,1.2,2.6,1,0.4,0,2.8,2,0,0,0,0,1.4,0.6,0.096335712,1.37342265575,55.4265169125,18073.6770525,5.60282425
"TZA","000","068",-8.35578,36.06615,"f298e131-d1a2-4ff1-8cff-37d8d92f01a7","The record is duplicated in the schema; ",2.37606409050048,36.9,1.2,2.6,1,0.4,0,2.8,2,0,0,0,0,1.4,0.6,0.096335712,1.37342265575,55.4265169125,18073.6770525,5.60282425
"TZA","000","069",-8.49474,35.35593,"adee2789-a4bc-4fa9-9626-3be63b9f3da5","The record is duplicated in the schema; ",0.708151169127385,54.15,1.4,4.8,3.2,0,0,0,0.6,0,0,0,0,3.6,0,0.18559943525,2.439996237,73.5775939075,10004.77227125,5.50246158325
"TZA","000","069",-8.49474,35.35593,"934b837f-b571-4b95-a711-f15c26bd8b98","The record is duplicated in the schema; ",0.751419790353526,54.8,1.4,4.8,3.2,0,0,0,0.6,0,0,0,0,3.6,0,0.18559943525,2.439996237,73.5775939075,10004.77227125,5.50246158325
"TZA","000","070",-9.45291,34.77879,"9fd504fd-4758-4f3b-b4c2-85fa718a10e5","",0.941663796244174,39.9,2.2,3.2,1.2,0,0,2.6,0.8,0,0,0,0,3.2,0,NA,NA,NA,NA,NA
"TZA","000","071",-8.61442,35.43795,"46d2a7ba-8e81-4b59-8020-45fe71ce5b83","The record is duplicated in the schema; ",0.961284719260254,64.6,2.8,4,0,0,0,0,3.2,0,0,0,0,10,0,0.2661109335,3.118993846,59.4441001925,8130.38564725,5.57113725
"TZA","000","071",-8.61442,35.43795,"db6c001a-f19d-44ee-b767-c802a670e0bb","The record is duplicated in the schema; ",0.978728568255978,65.15,2.8,4,0,0,0,0,3.2,0,0,0,0,10,0,0.2661109335,3.118993846,59.4441001925,8130.38564725,5.57113725
"TZA","000","072",-9.25773,33.52345,"a31fd7fd-d075-4254-ae46-4c205e1cc71c","",0.58516076474863,41.05,1.8,2.4,1.2,0.4,0,2.4,1.8,0,0,0,0,4.2,0.4,0.087892525,1.23727270475,54.10348165,13761.3198925,5.73223716675
"TZA","000","073",-8.62195,36.53827,"cc744cbe-e267-4d6e-9818-39cdb9f39e45","",2.09679329509959,46.65,0.4,2.6,0.8,1.6,0,2.6,1.8,0,0,0,0.2,0.8,0.2,NA,NA,NA,NA,NA
"TZA","000","074",-7.32954,39.18711,"dc1f37aa-c2cb-473f-9723-aaa1d8157279","",0.343801001557733,56.55,0.4,1,0.4,0,0,7.8,0,0,0,0.4,0,0.4,0,NA,NA,NA,NA,NA
"TZA","000","075",-8.52239,31.21026,"1e270ef0-aa16-4616-ba1c-b596c3a38794","",1.94481228684031,77,1.4,1.8,1,0,0,3.2,2.4,0,0,0.2,0,1.6,0,NA,NA,NA,NA,NA
"TZA","000","076",-9.34511,33.4309,"5919df92-3390-4e53-9d3d-2c49b8788bf8","",0.417082315527695,33.85,2.6,3.6,0.2,0,0,1.8,1.6,0,0,0.2,0,5.8,0.2,NA,NA,NA,NA,NA
"TZA","000","077",-9.5169,34.858,"47b11f6a-944f-445a-8ec9-a74b2c74bedb","",0.607774745021223,0,1.6,1.6,0.2,0,0,3.2,3.4,0,0,0,0,3,0,NA,NA,NA,NA,NA
"TZA","000","078",-9.57235,34.88102,"65045c66-0b0a-4312-b70f-93cd3fc9b364","",1.10653500199888,13.95,2.6,2.4,0,0,0,5,0,0,0,0,0,8.4,0,NA,NA,NA,NA,NA
"TZA","000","079",-9.31281,34.0951,"7fc65532-192c-4022-a233-c78d8321e72b","",0,0.85,1,1,0,0,0,7.4,0,0,0,0.6,0,1.8,0.2,NA,NA,NA,NA,NA
"TZA","000","080",-6.97827,39.29917,"2acef01d-f19d-4701-b51d-a89c64543d58","",1.70417582039486,45.55,1.2,1,0,0,0,5.2,2.6,0,0,0,0,1.4,0.4,0.038877151,0.5245254125,50.5800796675,5302.9368265,6.2527685835
"TZA","000","081",-7.26806,39.13985,"12f78a0b-30ba-4b76-860e-a8899fa7ac30","",1.88955196284061,34.8,2.2,2.4,0.2,0,0,3.4,1.8,0,0,0,0,4.6,0,NA,NA,NA,NA,NA
"TZA","000","082",-6.49524,36.81627,"c0b5cc4d-4145-4490-8f44-58ae4e940991","",2.32357605213935,66.45,1.8,1.8,0.6,0,0.4,3,2.4,0,0,0,0,1.6,0.2,NA,NA,NA,NA,NA
"TZA","000","083",-6.077,38.64937,"31e4ca6c-7f95-4c05-be7e-32ef35a898c5","",2.48408517166302,85.55,0.4,3.2,2.2,0.4,0,0,3.4,0,0,0,0.4,0.4,0.4,NA,NA,NA,NA,NA
"TZA","000","084",-9.37979,33.65703,"eed14676-aedc-44b5-98ee-6610965c68db","",NA,0,1.2,4.2,1,0,0,3.6,0,0,0,0,0,1.8,0,NA,NA,NA,NA,NA
"TZA","000","085",-6.49498,38.47907,"cfaacd7c-ef4b-45bd-a3e5-7a5aa2b910fd","",1.45537286259173,35.15,1.6,1.4,0.2,0.2,0,5.4,0,0,0,0.8,0.4,2.2,0,NA,NA,NA,NA,NA
"TZA","000","086",-6.48535,38.83002,"ce5e3c86-38f0-4fc2-b5d9-0c4d6a10cbb7","",0.0360436533891172,3.25,1.2,2.6,0.8,0,0,5,0,0,0,0.4,0,1.6,0.2,NA,NA,NA,NA,NA
"TZA","000","087",-7.86846,33.6429,"672c4117-1a4a-412c-9935-d7f66255ce5c","",2.14793277284313,41.85,0.8,2,0.8,0.4,0,4.2,1.8,0,0,0,0,0.4,0,NA,NA,NA,NA,NA
"TZA","000","088",-9.19401,33.80836,"10094898-d301-40fd-b695-d409b0f7d8c2","",0.0984268996395122,30.1,1.4,2,0.2,1.4,0,4.2,0.6,0,0,0.2,0,2.6,0,NA,NA,NA,NA,NA
"TZA","000","089",-6.56743,37.20906,"7645def1-ae2a-4738-a8cf-af5a860d538b","",2.51412468037024,84.95,1.6,2.4,0.4,0.4,0,1.8,3.4,0,0,0,0,2.4,0,NA,NA,NA,NA,NA
"TZA","000","090",-9.20863,34.40319,"22a99ffb-5369-455f-a456-21c413bad8e3","",0.898082750061324,29.7,1.6,3,0.8,0,0,3.8,0.8,0,0,0,0,7.6,0,NA,NA,NA,NA,NA
"TZA","000","091",-9.02754,34.53326,"add4fa2b-1f69-49bf-baa8-2f19b6bacd82","",1.37297347732517,46.55,0.4,3.2,1,0,0,0,5.4,0,0,0,0,0.4,0,0.0224495095,0.273914689,50.6358851675,45920.51693,6.3299260835
"TZA","000","092",-7.23797,39.23499,"5377045e-ff9b-4917-aa57-a1ccff301ce8","",2.32682445160544,41,1.4,3.4,1.2,0,0,0,4,0,0,0,0,3.2,0,NA,NA,NA,NA,NA
"TZA","000","093",-7.68729,33.39487,"d2b4f5cf-e601-46e9-ada7-14ae5c668665","",2.11342885404036,41.45,0.2,2.8,1.6,0.4,0,3.2,1.2,0,0,0.6,0,0.4,0,NA,NA,NA,NA,NA
"TZA","000","094",-9.89783,35.48745,"6c92a881-8d99-4b3d-86c4-432b270e7b89","",1.79120531663069,57.45,1.4,2.2,1.2,1.2,0,0.6,3.2,0,0,0.2,0,2,0.8,NA,NA,NA,NA,NA
"TZA","000","095",-8.30053,36.68543,"3f63509a-a9be-42ae-bf2e-d830de8d75c8","The record is duplicated in the schema; ",0.903978639768429,2.95,1.2,1,0,0,0,3.2,3.4,0,0,1.2,0,2.6,0.4,0.0305027535,0.4738601695,50.56,5615.97961225,6.01571625
"TZA","000","095",-8.30053,36.68543,"2e66bf06-97d9-4fbc-b874-e0e52af2c0f8","The record is duplicated in the schema; ",0.8121948047152,2.95,1.2,1,0,0,0,3.2,3.4,0,0,1.2,0,2.6,0.4,0.0305027535,0.4738601695,50.56,5615.97961225,6.01571625
"TZA","000","095",-8.30053,36.68543,"23dd4f82-cb3a-4741-aef1-b98f0667a640","The record is duplicated in the schema; ",0.843340916982759,2.95,1.2,1,0,0,0,3.2,3.4,0,0,1.2,0,2.6,0.4,0.0305027535,0.4738601695,50.56,5615.97961225,6.01571625
"TZA","000","095",-8.32127,31.81637,"0b370d2f-efc9-4e55-8908-7d073bee3cca","The record is duplicated in the schema; ",0.0928817221950327,0.35,1,1.2,0,1.2,0,6.6,0,0,0,0,0,1.6,0,0.0305027535,0.4738601695,50.56,5615.97961225,6.01571625
"TZA","000","096",-7.17733,39.30027,"fd9d1115-0926-44c0-b439-d6f30763caea","",2.07162001662804,14.5,2.2,1.8,0,0,0,3.8,2.2,0,0,0,0,3.2,0,0.02250931125,0.354522727,56.5728561825,4069.450609,6.7588371665
"TZA","000","097",-8.36429,32.294,"56ab77af-1e71-43ab-b9e5-73f9f3ce027a","",0,4.4,0.8,1.4,0,0,0.4,7.4,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA
"TZA","000","098",-7.69441,35.86082,"6a5b0494-e5f3-4273-bea9-8bd221591eb1","The record is duplicated in the schema; ""Subplot Radius"" is 1.9 or less; ",NA,21.9,1.4,2,0.6,2.2,0,2.4,1.4,0,0,0,0,1.8,0.8,0.0350701825,0.4531001735,50.56,25763.56886,6.23882325025
