"survey_uuid","Field.ID","Country","Landscape..","Household.ID","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed"
"76d3c685-06af-43a7-91c2-0e68e1ee55eb","M1","UGA","L03","43ozar7mLV6",0.26,0.26,0.666666666666667,0,0.5,0,0,0,0
"76d3c685-06af-43a7-91c2-0e68e1ee55eb","M2","UGA","L03","43ozar7mLV6",0.26,0.26,0.5,0,0.5,0,0,0,0
"76d3c685-06af-43a7-91c2-0e68e1ee55eb","M3","UGA","L03","43ozar7mLV6",0.37,0.37,0,0,0.5,0,0,0,0
"76d3c685-06af-43a7-91c2-0e68e1ee55eb","M4","UGA","L03","43ozar7mLV6",0.61,0.61,NA,0,0.5,0,0,0,NA
"76d8c045-8f07-4358-be52-26a9b383681d","M1","RWA","L06","3hzQ4hJNWpA",0.8278,0.8278,0,0,0,0,0,0,0
"76d8c045-8f07-4358-be52-26a9b383681d","M2","RWA","L06","3hzQ4hJNWpA",0.1902,0.1902,0,0,0,0,0,0,0.5
"76d8c045-8f07-4358-be52-26a9b383681d","M3","RWA","L06","3hzQ4hJNWpA",0.1158,0.1158,0,0,0,0,0,0,0
"76d8c045-8f07-4358-be52-26a9b383681d","M4","RWA","L06","3hzQ4hJNWpA",NA,0,0,0,0,0,0,0.5,0
"773bfdd8-5b7a-4a4a-9908-71210acab48b","M1","UGA","L07","J4NQk5mWMXA",0.14,0.14,1,0,0,0,0,0,0.333333333333333
"773bfdd8-5b7a-4a4a-9908-71210acab48b","M2","UGA","L07","J4NQk5mWMXA",NA,0,0,0,0,0,0,0,1
"773bfdd8-5b7a-4a4a-9908-71210acab48b","M3","UGA","L07","J4NQk5mWMXA",0.6,0.6,0,0,0,0,0,0,1
"7776d849-59aa-4489-8db1-f778470986ee","M1","TZA","L03","yLS96zjnvX6",4,4,0,0,1,0,0,0,1
"7776d849-59aa-4489-8db1-f778470986ee","M2","TZA","L03","yLS96zjnvX6",5.9,5.9,0,0,1,0,0,0,1
"7776d849-59aa-4489-8db1-f778470986ee","M3","TZA","L03","yLS96zjnvX6",2.6,2.6,1,0,1,0,0,0,1
"7776d849-59aa-4489-8db1-f778470986ee","M4","TZA","L03","yLS96zjnvX6",0.4,0.4,0,0,0,0,0,0,0.5
"7776d849-59aa-4489-8db1-f778470986ee","M5","TZA","L03","yLS96zjnvX6",4.3,4.3,NA,NA,NA,NA,NA,NA,NA
"777901dc-53e7-4d1b-be9e-d706ce63d228","M1","TZA","L10","LwsCZHjGPqA",3.6,3.6,1,0,0,0,0,1,0
"777901dc-53e7-4d1b-be9e-d706ce63d228","M2","TZA","L10","LwsCZHjGPqA",1,1,1,0,0,0,0,1,0
"77859c71-6801-4591-adeb-3bffb969b933","M1","TZA","L10","KqZvf5fBTQ7",2,2,0,0,0,0,0,1,0
"77ba38e8-0a62-436b-ae88-3341a9a4470d","M1","RWA","L06","kKLu4qgLM62",0.0972,0.0972,1,0,0,0,0,0,0.5
"77ba38e8-0a62-436b-ae88-3341a9a4470d","M2","RWA","L06","kKLu4qgLM62",0.1565,0.1565,1,0.5,0,0,0,0,0.5
"78337083-f012-4773-af3c-f1c5b85c596b","M1","RWA","L06","to8Gc5JzaT7",0.1,0.1,1,0,0,0,0,0,1
"78337083-f012-4773-af3c-f1c5b85c596b","M2","RWA","L06","to8Gc5JzaT7",NA,0,NA,0,0,0,0,0,NA
"78337083-f012-4773-af3c-f1c5b85c596b","M3","RWA","L06","to8Gc5JzaT7",0.0619,0.0619,0,0,0,0,0,0,1
"783c67a8-330a-4df8-b1af-592e6c08df38","M1","TZA","L10","SUdaBvN6yMB",1.9,1.9,1,0,0,0,0,1,0
"783c67a8-330a-4df8-b1af-592e6c08df38","M2","TZA","L10","SUdaBvN6yMB",2,2,1,0,0,0,0,1,0
"78792bcd-f6f4-4849-921b-b47d556d6110","M1","RWA","L01","CxdDadFVXS7",0.091,0.091,0,0,0,0,0,0.5,0.5
"78792bcd-f6f4-4849-921b-b47d556d6110","M2","RWA","L01","CxdDadFVXS7",0.2028,0.2028,0,0,0,0,0,0.5,0.666666666666667
"78792bcd-f6f4-4849-921b-b47d556d6110","M3","RWA","L01","CxdDadFVXS7",0.0517,0.0517,0.666666666666667,0,0,0,0,1,0.666666666666667
"78792bcd-f6f4-4849-921b-b47d556d6110","M4","RWA","L01","CxdDadFVXS7",NA,0,0.666666666666667,0,0,0,0,0.5,0.666666666666667
"78792bcd-f6f4-4849-921b-b47d556d6110","M5","RWA","L01","CxdDadFVXS7",NA,0,0,0,0,0,0,0.5,0
"78a16dfa-c228-4f37-82e3-ed17502d3f7b","M1","UGA","L07","cTxbn5tVsdA",2.37,2.37,NA,0,0,0,0,0,NA
"78a16dfa-c228-4f37-82e3-ed17502d3f7b","M2","UGA","L07","cTxbn5tVsdA",1.16,1.16,0,0,0,0,0,0,0.5
"78a16dfa-c228-4f37-82e3-ed17502d3f7b","M3","UGA","L07","cTxbn5tVsdA",NA,0,0,0,0,0,0,0,1
"78a16dfa-c228-4f37-82e3-ed17502d3f7b","M4","UGA","L07","cTxbn5tVsdA",0.23,0.23,NA,0,0,0,NA,NA,NA
"78dbce09-4f6c-42ab-9f65-35001f718ba8","M1","GHA","L01","KoKjL6iByr6",1.6,1.6,0,0,0,0,0,0,1
"78dbce09-4f6c-42ab-9f65-35001f718ba8","M2","GHA","L01","KoKjL6iByr6",NA,0,0,0,0,0,0,1,1
"790f9103-525f-45f5-8242-40ddb9e4cfb4","M1","UGA","L07","9D4NrgAzDH4",0.41,0.41,NA,NA,NA,NA,NA,NA,NA
"790f9103-525f-45f5-8242-40ddb9e4cfb4","M2","UGA","L07","9D4NrgAzDH4",0.67,0.67,0.5,0,0,0,0,0,0.5
"790f9103-525f-45f5-8242-40ddb9e4cfb4","M3","UGA","L07","9D4NrgAzDH4",1.35,1.35,0.5,0,0,0,0,0,0
"79334983-87d7-4c75-bf8f-859394e3b477","M1","GHA","L06","uVDhbqsgm8B",NA,0,1,0,1,0,0,1,0
"79348c4c-3a92-4884-8f9b-e16ec9c30965","M1","TZA","L18","xkrLWnDGpw7",0.9,0.9,0,0,0,0,1,0,0
"795ff5bb-31e7-4dda-ba25-b1056ecf3b3f","M1","RWA","L01","smz4XRTY7G6",0.3964,0.3964,0.666666666666667,0,0,0,0,1,0
"795ff5bb-31e7-4dda-ba25-b1056ecf3b3f","M2","RWA","L01","smz4XRTY7G6",NA,0,1,0,0,0,0,1,0
"79bbc52c-ed3f-4926-a5d3-df95673ba9fc","M1","GHA","L06","LeYiNjAjKi2",7.4,7.4,1,0,1,0,0,1,0.5
"79d96c88-2205-44a0-a8dd-4d2004ee6581","M1","UGA","L02","9P8HkL34az2",0.14,0.14,0,0,0,0,0,0,0
"79d96c88-2205-44a0-a8dd-4d2004ee6581","M2","UGA","L02","9P8HkL34az2",0.27,0.27,0.666666666666667,0,0,0,0,0,0.666666666666667
"7a9290d0-92b3-4e03-a347-e1d0ad837c0d","M1","RWA","L04","bdXeZG9z586",0.1886,0.1886,0,0.5,0,0,0,0,1
"7a9290d0-92b3-4e03-a347-e1d0ad837c0d","M2","RWA","L04","bdXeZG9z586",0.2076,0.2076,0,0,0,0,0,0,1
"7a9290d0-92b3-4e03-a347-e1d0ad837c0d","M3","RWA","L04","bdXeZG9z586",0.2754,0.2754,0,0,0,0,0,0,1
"7a9290d0-92b3-4e03-a347-e1d0ad837c0d","M4","RWA","L04","bdXeZG9z586",0.03366,0.03366,NA,NA,NA,NA,NA,NA,NA
"7a9290d0-92b3-4e03-a347-e1d0ad837c0d","M5","RWA","L04","bdXeZG9z586",0.8008,0.8008,NA,0,0,0,0,1,NA
"7ab97b82-263a-4902-b4a7-3c8dc719e488","M1","TZA","L03","MLdLHWK2Qr",9.9,9.9,1,0,1,0,0,0,0
"7ab97b82-263a-4902-b4a7-3c8dc719e488","M2","TZA","L03","MLdLHWK2Qr",0.5,0.5,1,0,1,0,0,0,0
"7ab97b82-263a-4902-b4a7-3c8dc719e488","M3","TZA","L03","MLdLHWK2Qr",0.5,0.5,1,0,1,0,0,0,0
"7ae604f9-90e9-4f4a-b37c-b962b6e12fa1","M1","UGA","L06","fUwjdZnv1x2",1.2,1.2,0,0,1,0,0,0,0
"7ae604f9-90e9-4f4a-b37c-b962b6e12fa1","M2","UGA","L06","fUwjdZnv1x2",1.2,1.2,0,0,0.5,0,0,0,0
"7ae604f9-90e9-4f4a-b37c-b962b6e12fa1","M3","UGA","L06","fUwjdZnv1x2",7.5,7.5,NA,0,1,0,0,0,NA
"7b112015-6aed-4366-95ef-5e3a9691883e","M1","TZA","L10","p5n6hjGyeL",2.3,2.3,1,0,0,0,0,0,0
"7bdd33b6-12fb-4475-b7dc-4f34ac2274be","M1","RWA","L01","4uYtGb6q1h5",0.1011,0.1011,0.75,0,0,0,0,0,0.5
"7bdd33b6-12fb-4475-b7dc-4f34ac2274be","M2","RWA","L01","4uYtGb6q1h5",0.1388,0.1388,0,0,0,0,0,0,0
"7bdd33b6-12fb-4475-b7dc-4f34ac2274be","M3","RWA","L01","4uYtGb6q1h5",0.1388,0.1388,0,0,0,0,0,0.5,1
"7bdd33b6-12fb-4475-b7dc-4f34ac2274be","M4","RWA","L01","4uYtGb6q1h5",NA,0,0,0,0,0,0,1,0
"7c06d8c1-3ff8-4902-b379-0a01e607daf2","M1","TZA","L18","MmsqX496Yo9",2.9,2.9,0,0,1,0,0,0,1
"7c943e00-0d8e-4261-8bc7-0497e6d121b2","M1","TZA","L18","6NYkNXf4fW6",5.48,5.48,0.5,0,0,0,0,0.5,0
"7c943e00-0d8e-4261-8bc7-0497e6d121b2","M2","TZA","L18","6NYkNXf4fW6",4.4,4.4,1,0,0,0,0,0.5,0
"7c943e00-0d8e-4261-8bc7-0497e6d121b2","M3","TZA","L18","6NYkNXf4fW6",2.6,2.6,1,0,0,0,0,0,0
"7d22f7c8-2d38-4e87-b786-c9ceee796dfc","M1","TZA","L18","v2cqtKhhmEB",0.3,0.3,0,0,0,0,NA,NA,1
"7d92f039-9b9e-4d90-90e1-95d8986c8151","M1","UGA","L07","ggHPuVorAC2",0.92,0.92,NA,0,0,0,0,0,NA
"7d92f039-9b9e-4d90-90e1-95d8986c8151","M2","UGA","L07","ggHPuVorAC2",0.58,0.58,1,0,0,0,0,0,0
"7d92f039-9b9e-4d90-90e1-95d8986c8151","M3","UGA","L07","ggHPuVorAC2",0.13,0.13,0,0,0,0,0,0,0
"7da3ffac-0166-45de-9b6f-f95ecc54d2ef","M1","TZA","L03","vCAfAwy9KTA",1.6,1.6,0,1,0,0,0,0,0
"7dd95c6b-5fba-4dc6-ad49-b4f267b7ac4d","M1","RWA","L01","Ag8CWapFXT9",0.2293,0.2293,0.666666666666667,0,0,0,0,0,0.666666666666667
"7dd95c6b-5fba-4dc6-ad49-b4f267b7ac4d","M2","RWA","L01","Ag8CWapFXT9",0.1183,0.1183,0,0,0,0,0,0,0.5
"7dd95c6b-5fba-4dc6-ad49-b4f267b7ac4d","M3","RWA","L01","Ag8CWapFXT9",0.2578,0.2578,0,0,0,0,0,1,0
"7e1c418a-43ad-46cf-802e-81167036a8fc","M1","RWA","L06","QLDaeeq1A6A",0.5794,0.5794,0,0,0,0,0,1,0
"7e1c418a-43ad-46cf-802e-81167036a8fc","M2","RWA","L06","QLDaeeq1A6A",0.069,0.069,0,0.5,0,0,0,0.5,0
"7e1c418a-43ad-46cf-802e-81167036a8fc","M3","RWA","L06","QLDaeeq1A6A",0.0414,0.0414,NA,0.5,0,0,0,0,NA
"7e1c418a-43ad-46cf-802e-81167036a8fc","M4","RWA","L06","QLDaeeq1A6A",NA,0,0,0,0,0,0,0,0.5
"7e1c418a-43ad-46cf-802e-81167036a8fc","M5","RWA","L06","QLDaeeq1A6A",NA,0,NA,0,0,0,0,0,NA
"7e22fd5d-5256-46c9-b567-28aa1430e30d","M1","UGA","L02","HWUQqfGSi37",0.26,0.26,0,0,0,0,0,0.5,1
"7e22fd5d-5256-46c9-b567-28aa1430e30d","M2","UGA","L02","HWUQqfGSi37",0.16,0.16,0,0,0,0,0,0.5,1
"7e22fd5d-5256-46c9-b567-28aa1430e30d","M3","UGA","L02","HWUQqfGSi37",0.35,0.35,1,0,0,0,0,0,1
"7e22fd5d-5256-46c9-b567-28aa1430e30d","M4","UGA","L02","HWUQqfGSi37",NA,0,NA,0,0,0,0,1,NA
"7e22fd5d-5256-46c9-b567-28aa1430e30d","M5","UGA","L02","HWUQqfGSi37",NA,0,NA,0,0,0,0,1,NA
"7e22fd5d-5256-46c9-b567-28aa1430e30d","M6","UGA","L02","HWUQqfGSi37",0.62,0.62,1,0,0,0,0,0,1
"7e4dd4f8-1cb9-40da-96e8-81ae812fe74b","M1","UGA","L07","tsxUHiQSdd5",0.3,0.3,0,0,0,0,0,0,0
"7e4dd4f8-1cb9-40da-96e8-81ae812fe74b","M2","UGA","L07","tsxUHiQSdd5",1.3,1.3,0,0,0,0,NA,NA,1
"7e4dd4f8-1cb9-40da-96e8-81ae812fe74b","M3","UGA","L07","tsxUHiQSdd5",0.4,0.4,0,0,0,0,0,0,0
"7e4dd4f8-1cb9-40da-96e8-81ae812fe74b","M4","UGA","L07","tsxUHiQSdd5",NA,0,0,0,0,0,NA,NA,0
"7eba46de-548d-4ba2-9341-719b5e04b7de","M1","TZA","L03","dFX9VzkXhCA",1.9,1.9,0,0,0,0,0,0,0
"7eba46de-548d-4ba2-9341-719b5e04b7de","M2","TZA","L03","dFX9VzkXhCA",1.5,1.5,1,0,0,0,0,0,0
"7ede53f7-2560-4c92-8b44-2b7ce8d6ce6d","M1","RWA","L06","e3YsHqYkYK6",0.5778,0.5778,1,0,0,0,0,0,0
"7ede53f7-2560-4c92-8b44-2b7ce8d6ce6d","M2","RWA","L06","e3YsHqYkYK6",NA,0,0.666666666666667,0,0,0,0,0,0
"7f3b5b14-632a-499e-95f4-e7bbc9250767","M1","GHA","L01","EAdeyuGhu85",NA,0,0,0,0,0,0,0,0
"7f3b5b14-632a-499e-95f4-e7bbc9250767","M2","GHA","L01","EAdeyuGhu85",NA,0,1,0,1,0,0,1,0
"7f60fddf-757d-4575-8a74-94096051e6f3","M1","TZA","L19","MqCGGaKzuz2",1.1,1.1,0,0,0,0,0,0,0
"7f60fddf-757d-4575-8a74-94096051e6f3","M2","TZA","L19","MqCGGaKzuz2",2.5,2.5,NA,NA,NA,NA,NA,NA,NA
"7f60fddf-757d-4575-8a74-94096051e6f3","M3","TZA","L19","MqCGGaKzuz2",2.7,2.7,0,0,0,0,0,0,0
"7f60fddf-757d-4575-8a74-94096051e6f3","M4","TZA","L19","MqCGGaKzuz2",1.4,1.4,0,0,0,0,0,0,0
"7faa0c9b-b120-4579-9573-4a78b7718118","M1","UGA","L01","Te4C6DJXQq6",0.66,0.66,0,0,0,0,NA,0,1
"7faa0c9b-b120-4579-9573-4a78b7718118","M2","UGA","L01","Te4C6DJXQq6",1.55,1.55,0,0,0,0,0,0,1
"7faa0c9b-b120-4579-9573-4a78b7718118","M3","UGA","L01","Te4C6DJXQq6",2.01,2.01,0,0,0,0,0,0,1
"7faa0c9b-b120-4579-9573-4a78b7718118","M4","UGA","L01","Te4C6DJXQq6",1,1,0,0,0,0,0,0,1
"7faa0c9b-b120-4579-9573-4a78b7718118","M5","UGA","L01","Te4C6DJXQq6",NA,0,0,0,0,0,NA,0,0
"7fd28292-37cb-49fe-9935-df8bd04c5f3a","M1","UGA","L01","DUyLNfXcu24",0.23,0.23,0,0,0,0,0,0,0
"7fd28292-37cb-49fe-9935-df8bd04c5f3a","M2","UGA","L01","DUyLNfXcu24",0.27,0.27,0,0,0,0,0,0,0
"7fd28292-37cb-49fe-9935-df8bd04c5f3a","M3","UGA","L01","DUyLNfXcu24",0.32,0.32,NA,0,0,0,0,0,NA
"7fd6b2c6-a55b-4f81-a892-05c5c85f504c","M1","RWA","L03","kwtgXoW7Ei8",0.7395,0.7395,0,0,0,0,0,0,0
"7fd6b2c6-a55b-4f81-a892-05c5c85f504c","M2","RWA","L03","kwtgXoW7Ei8",0.3114,0.3114,0,0,0,0,0,0,0.5
"7fd6b2c6-a55b-4f81-a892-05c5c85f504c","M3","RWA","L03","kwtgXoW7Ei8",0.5314,0.5314,0,0,0,0,0,0,0
"800f606a-9c58-43e3-bdb6-1533df36a4bf","M1","GHA","L03","K5Z7A224KK7",1.3769,1.3769,0,0,0.5,0,0,0,0
"800f606a-9c58-43e3-bdb6-1533df36a4bf","M2","GHA","L03","K5Z7A224KK7",3.3042,3.3042,1,0,0.5,0,0,0,0.5
"8014d7fa-dc8f-4784-be0f-c719e7dca5b2","M1","TZA","L20","1AHvfwxYcT6",6.1,6.1,0,0,1,0,0,0,1
"8014d7fa-dc8f-4784-be0f-c719e7dca5b2","M2","TZA","L20","1AHvfwxYcT6",9.3,9.3,0,0,1,0,0,0,1
"8014d7fa-dc8f-4784-be0f-c719e7dca5b2","M3","TZA","L20","1AHvfwxYcT6",4.9,4.9,0,0,0,0,0,0,0
"80a57107-90e1-44f1-a070-e32e0c9078e1","M1","RWA","L06","Lka6n6s87G",0.5297,0.5297,1,0,0,0,0,0,0.25
"80a57107-90e1-44f1-a070-e32e0c9078e1","M2","RWA","L06","Lka6n6s87G",0.0807,0.0807,0,0,0,0,0,0,0.5
"80a57107-90e1-44f1-a070-e32e0c9078e1","M3","RWA","L06","Lka6n6s87G",0.0988,0.0988,0,0.5,0,0,0,0,1
"813e5524-5ba3-41dc-b6c3-cd8d6cf1c49d","M1","RWA","L01","TEgeq116YW6",0.0801,0.0801,0.666666666666667,0,0,0,0,0,0.666666666666667
"813e5524-5ba3-41dc-b6c3-cd8d6cf1c49d","M2","RWA","L01","TEgeq116YW6",0.1015,0.1015,0.666666666666667,0,0,0,0,0,0.666666666666667
"813e5524-5ba3-41dc-b6c3-cd8d6cf1c49d","M3","RWA","L01","TEgeq116YW6",0.3052,0.3052,0.666666666666667,0,0,0,0,0,0.666666666666667
"8196df7a-c1d4-4815-82cf-7e0dacac61a4","M1","GHA","L04","tsyzA3E2k36",2.7,2.7,0,0,0,0,0,0,0
"8196df7a-c1d4-4815-82cf-7e0dacac61a4","M2","GHA","L04","tsyzA3E2k36",NA,0,0,0,0,0,0,0,0
"8196df7a-c1d4-4815-82cf-7e0dacac61a4","M3","GHA","L04","tsyzA3E2k36",1.6,1.6,0,0,0.5,0,0,0,1
"82174ffd-3f18-43b3-b74b-ba477e9440f3","M1","TZA","L19","QnVf7PaErv",0.91,0.91,0,0,0,0,0,0,0
"825fe561-e1c4-4975-b7e8-18e4fe5869df","M1","TZA","L18","9921bP6EeY4",1.1,1.1,0,0,0.5,0,0,0.5,0.5
"82c31ef5-7b28-4851-a98a-4efe97645fea","M1","UGA","L07","xwVxszyCYQ",1.8,1.8,1,0,0,0,0,0,0
"82c31ef5-7b28-4851-a98a-4efe97645fea","M2","UGA","L07","xwVxszyCYQ",2.44,2.44,0,0,0,0,0,0,0
"82c31ef5-7b28-4851-a98a-4efe97645fea","M3","UGA","L07","xwVxszyCYQ",0.81,0.81,1,0,0,0,0,0,0
"82c31ef5-7b28-4851-a98a-4efe97645fea","M4","UGA","L07","xwVxszyCYQ",NA,0,0,0,0,0,0,0,0
"8352772c-5b4c-44b0-b1dd-ed492c3cc878","M1","RWA","L06","BrVjLcZwqr3",0.1099,0.1099,0,0,0,0,0,0,0.5
"8352772c-5b4c-44b0-b1dd-ed492c3cc878","M2","RWA","L06","BrVjLcZwqr3",0.4594,0.4594,1,0,0,0,0,0,0.5
"83a4a6f1-492c-480e-a2b8-2982c9c37f4c","M1","TZA","L03","Nt5ok1nPNM7",1.6,1.6,0,0,1,0,0,0,0
"83a4a6f1-492c-480e-a2b8-2982c9c37f4c","M2","TZA","L03","Nt5ok1nPNM7",1.7,1.7,1,0,1,0,0,0,0.5
"83c2e609-8b30-4b4d-8054-d440a4af617d","M1","UGA","L01","gVnZfUnJ4V",0.754,0.754,1,0,0,0,0,0,1
"83c2e609-8b30-4b4d-8054-d440a4af617d","M2","UGA","L01","gVnZfUnJ4V",0.78,0.78,NA,NA,NA,NA,NA,NA,NA
"83c2e609-8b30-4b4d-8054-d440a4af617d","M3","UGA","L01","gVnZfUnJ4V",0.54,0.54,1,0,0,0,0,0.5,1
"842aba95-7779-4b1e-949f-e710b8d3cc7d","M1","UGA","L02","SDoi2yLPd6",0.41,0.41,0,0,0,0,0,0,0
"842aba95-7779-4b1e-949f-e710b8d3cc7d","M2","UGA","L02","SDoi2yLPd6",0.8,0.8,0,0,0,0,0,0,0
"852e7c87-3e2d-4d03-a58f-28dcb531b15f","M1","UGA","L07","x16vgM9iGq3",0.21,0.21,0,0,0,0,0,0,0.5
"852e7c87-3e2d-4d03-a58f-28dcb531b15f","M2","UGA","L07","x16vgM9iGq3",0.34,0.34,0,0,0,0,0,0,0.5
"852e7c87-3e2d-4d03-a58f-28dcb531b15f","M3","UGA","L07","x16vgM9iGq3",1.9,1.9,0,0,0,0,0,0,1
"852e7c87-3e2d-4d03-a58f-28dcb531b15f","M4","UGA","L07","x16vgM9iGq3",NA,0,NA,0,0,0,0,0,NA
"85c1f1dc-2968-4db9-a3fd-7549f7fc26f6","M1","TZA","L11","kqzsJGqsJH5",2.3,2.3,0,0,0,0,0,1,1
"85c1f1dc-2968-4db9-a3fd-7549f7fc26f6","M2","TZA","L11","kqzsJGqsJH5",4,4,0,1,0,0,0,1,1
"85c1f1dc-2968-4db9-a3fd-7549f7fc26f6","M3","TZA","L11","kqzsJGqsJH5",1.6,1.6,0,0,0,0,0,0,0
"8662a0e1-4bdd-4b28-9c07-6e879087334c","M1","GHA","L04","zbPhVbZ2hNA",1.9,1.9,0,0.5,0,0,0,0.5,0
"86758e4d-4d9a-4f2d-87e1-6a50a0c764fa","M1","RWA","L01","9upFZJLCfM2",0.4259,0.4259,0.666666666666667,0,0,0,0,1,0.666666666666667
"86758e4d-4d9a-4f2d-87e1-6a50a0c764fa","M2","RWA","L01","9upFZJLCfM2",0.1256,0.1256,0.666666666666667,0,0,0,0,1,0.666666666666667
"86758e4d-4d9a-4f2d-87e1-6a50a0c764fa","M3","RWA","L01","9upFZJLCfM2",0.1464,0.1464,0,0,0,0,0,1,1
"86758e4d-4d9a-4f2d-87e1-6a50a0c764fa","M4","RWA","L01","9upFZJLCfM2",0.2494,0.2494,0,0,0,0,0,0,0
"86856e04-8659-4f04-aebc-d319d3f8623b","M1","UGA","L04","hnZo2CxSp92",0.19,0.19,0,1,0,0,0,0,0.5
"86856e04-8659-4f04-aebc-d319d3f8623b","M2","UGA","L04","hnZo2CxSp92",0.08,0.08,0,1,0,0,0,0,0.5
"86856e04-8659-4f04-aebc-d319d3f8623b","M3","UGA","L04","hnZo2CxSp92",0.05,0.05,0,1,0,0,0,0,0
"86856e04-8659-4f04-aebc-d319d3f8623b","M4","UGA","L04","hnZo2CxSp92",0.09,0.09,0,1,0,0,0,0,0
"86856e04-8659-4f04-aebc-d319d3f8623b","M5","UGA","L04","hnZo2CxSp92",0.04,0.04,0,0,0,0,0,0,0.5
"86a30c10-df62-45bb-aa1c-2c75d45a75b1","M1","RWA","L03","SS7UVs5jxa4",2.0266,2.0266,1,0,0,0,0,0,0.5
"86c55f4b-47b2-4f4f-b888-e4210771c822","M1","TZA","L20","pxqThuNPrG",6.5,6.5,0,1,0,0,0,0,1
"86c55f4b-47b2-4f4f-b888-e4210771c822","M2","TZA","L20","pxqThuNPrG",5.6,5.6,0,0,0,0,0,0,0
"86f27271-88f0-47c5-a5f2-5b4edc774283","M1","GHA","L05","zAweUkHmCz8",3.3041,3.3041,0,0,0,0,0,0,0
"86f27271-88f0-47c5-a5f2-5b4edc774283","M2","GHA","L05","zAweUkHmCz8",4.5651,4.5651,0,0,0,0,0,0,0
"86f27271-88f0-47c5-a5f2-5b4edc774283","M3","GHA","L05","zAweUkHmCz8",4.0985,4.0985,0,0,0,0,0,0,0
"86f27271-88f0-47c5-a5f2-5b4edc774283","M4","GHA","L05","zAweUkHmCz8",NA,0,0,0,0,0,0,0,0
"871336b3-e220-417d-877e-bd99c287a62c","M1","GHA","L06","QNH5zfmLt2B",6.1,6.1,0,0,0,0,0,0,0
"871336b3-e220-417d-877e-bd99c287a62c","M2","GHA","L06","QNH5zfmLt2B",4.4,4.4,NA,0,0,0,0,0,0
"87898111-5814-40d0-93b1-6eeaf7696efd","M1","GHA","L06","Ta22RrxG4KB",NA,0,0,0,1,0,0,0,1
"87898111-5814-40d0-93b1-6eeaf7696efd","M2","GHA","L06","Ta22RrxG4KB",2.1,2.1,0,0,1,0,0,0,0
"87898111-5814-40d0-93b1-6eeaf7696efd","M3","GHA","L06","Ta22RrxG4KB",1.1,1.1,0,0,1,0,0,0,0
"87a94a65-e27c-40ee-8673-3eead171412e","M1","GHA","L01","13sx7zZ45L7",3.2,3.2,1,0,1,0,0,1,1
"87a94a65-e27c-40ee-8673-3eead171412e","M2","GHA","L01","13sx7zZ45L7",1.1,1.1,0,0,0,0,0,1,1
"87a94a65-e27c-40ee-8673-3eead171412e","M3","GHA","L01","13sx7zZ45L7",2.7,2.7,0,0,0,0,0,0,0
"87c1ce23-1e21-4279-81a0-295dd2341367","M1","TZA","L03","hwqvpwm7Wz7",1,1,1,0,0,0,0,0,1
"87c1ce23-1e21-4279-81a0-295dd2341367","M2","TZA","L03","hwqvpwm7Wz7",2.9,2.9,1,0,0,0,0,0,1
"87c1ce23-1e21-4279-81a0-295dd2341367","M3","TZA","L03","hwqvpwm7Wz7",3.4,3.4,0,0,0,0,0,0,0
"87f5464f-f7a5-4c04-93fd-ebc6eafd715b","M1","TZA","L22","84Tt3igkks",0.9,0.9,0,0,0,0,0,0,0
"87f5464f-f7a5-4c04-93fd-ebc6eafd715b","M2","TZA","L22","84Tt3igkks",0.9,0.9,0,0,0,0,0,0,0
"886d9f40-46c9-4de6-ad9d-88a8d276ceed","M1","UGA","L02","QJMME7KeMn",0.319,0.319,0,0,0,0,0,0,0
"886d9f40-46c9-4de6-ad9d-88a8d276ceed","M2","UGA","L02","QJMME7KeMn",0.252,0.252,1,0,0,0,0,0,0
"886d9f40-46c9-4de6-ad9d-88a8d276ceed","M3","UGA","L02","QJMME7KeMn",NA,0,NA,0,0,0,0,0,NA
"88d26fa0-8795-4578-8c2d-b5e73df08128","M1","GHA","L04","yDfj9pye3S8",0.5,0.5,0,1,0,0,0,0,0
"88d26fa0-8795-4578-8c2d-b5e73df08128","M2","GHA","L04","yDfj9pye3S8",0.4,0.4,0,0,0,0,0,0,0
"88d26fa0-8795-4578-8c2d-b5e73df08128","M3","GHA","L04","yDfj9pye3S8",NA,0,0,0,0,0,0,0,0
"89dc1422-22b2-4e4a-bf43-16681e75a1d8","M1","RWA","L06","QLDaeeq1A6A",0.4643,0.4643,0,0,0,0,0,0,0.5
"89dc1422-22b2-4e4a-bf43-16681e75a1d8","M2","RWA","L06","QLDaeeq1A6A",NA,0,0,0,0,0,0,0,0
"89dc1422-22b2-4e4a-bf43-16681e75a1d8","M3","RWA","L06","QLDaeeq1A6A",0.0798,0.0798,0,0,0,0,0,0,0
"89dc1422-22b2-4e4a-bf43-16681e75a1d8","M4","RWA","L06","QLDaeeq1A6A",NA,0,0,0,0,0,0,0.5,0
"8a4e3e78-22df-4ad9-96fd-1eeec6e0a184","M1","GHA","L01","hy4613HYBr3",8.6,8.6,0,0,1,0,0,0,0
"8a4e3e78-22df-4ad9-96fd-1eeec6e0a184","M2","GHA","L01","hy4613HYBr3",9.9,9.9,0,0,1,0,0,1,0
