"Household.ID","Round","survey_uuid","Country","Landscape..","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments"
"HqDbz9qjXL","1","5ca6037d-9b1b-48fd-81ca-35ad6816ecf1","GHA","L05",15642.858,0,2086,6258,0,1800,90,0,0,0,150,25876.858,10234,15642.858,150
"hrKn2nuXSs9","1","a72776b1-6281-4ca1-a26b-19ea4d206dc9","GHA","L06",2607.143,0,0,0,0,0,0,0,0,780,272,2607.143,0,2607.143,1052
"HWkzcSXQNG2","1","58424d25-e22c-4c07-b4c8-9619e845a103","TZA","L18",0,0,0,0,26000,0,0,18000,0,0,0,26000,26000,0,18000
"hwqvpwm7Wz7","1","87c1ce23-1e21-4279-81a0-295dd2341367","TZA","L03",0,0,240000,0,0,0,106000,120000,0,0,0,346000,346000,0,120000
"HWUQqfGSi37","1","7e22fd5d-5256-46c9-b567-28aa1430e30d","UGA","L02",0,4800000,0,360000,0,0,0,66750,0,0,0,5160000,360000,4800000,66750
"hXCHXcG2W46","1","fd03fb9c-9b16-4246-9702-d390a20c6c2b","RWA","L04",0,156428.58,15000,0,8100,0,240000,17000,0,0,700,419528.58,263100,156428.58,17700
"hy4613HYBr3","1","8a4e3e78-22df-4ad9-96fd-1eeec6e0a184","GHA","L01",0,0,300,0,0,0,0,0,0,85,216,300,300,0,301
"HYK4pqongQ7","1","24dda978-46f7-43ac-95cf-7f45e91baf11","GHA","L03",0,0,3460,0,0,0,800,0,0,400,67.5,4260,4260,0,467.5
"hyWdWQ552X7","1","00cdff25-a513-452f-af4a-7e7109a535ad","UGA","L01",0,240000,0,0,0,0,0,0,0,0,0,240000,0,240000,0
"i2ZRSY65p48","1","b4dbd338-5df9-4a46-b4fa-ea8bfd5d0b71","TZA","L22",0,0,6e+05,0,0,0,30000,0,0,0,0,630000,630000,0,0
"i5k7QWkLJw8","1","cf864127-b108-4429-acf1-1442a0adfa48","UGA","L06",0,0,1055000,0,0,0,1e+05,135000,0,0,60000,1155000,1155000,0,195000
"i6gRP4KTv4B","1","1e1772eb-b46e-4d93-a27d-2ed19ab9c4e9","TZA","L11",0,0,18000,0,0,0,0,0,0,7000,0,18000,18000,0,7000
"iGeYWScB9G8","1","0fbeb263-b0c4-4617-af7b-bc74cee21bac","RWA","L02",0,730000,234600,0,67200,0,75000,84000,0,0,23400,1106800,376800,730000,107400
"ignYVcEWdh6","1","f70e2cd6-1552-433f-9f01-8fc6282ae24d","GHA","L03",0,0,3430,0,0,0,300,0,0,300,0,3730,3730,0,300
"iLvTEBAQTN6","1","bf5ed629-8a3d-4a20-9898-d6a2460bad33","UGA","L04",0,0,2e+06,0,168000,0,2700000,120000,0,0,18000,4868000,4868000,0,138000
"io6UuTdM1Q3","1","a7f5bcae-c5e7-4440-a971-a1310524bdb1","RWA","L04",0,216000,25000,0,20000,0,140000,8700,0,0,0,401000,185000,216000,8700
"iR5ETCSgpV5","1","f9ae1f88-f2a7-49c7-8d3b-7a57744eb38c","GHA","L06",1042.8572,0,0,0,0,0,320,0,0,0,40,1362.8572,320,1042.8572,40
"iRjEJTUQTW4","1","2221176c-35f5-4c7b-96be-d5a7e85f7613","TZA","L20",0,21170000,1e+06,0,0,0,49000,35000,0,0,0,22219000,1049000,21170000,35000
"iRtxUHTRGi2","1","601f3e23-fff5-4400-934a-16401af82fba","RWA","L04",0,696000,0,0,0,0,0,35500,0,0,0,696000,0,696000,35500
"iV8EbG17vX2","1","cff0cad5-55f6-43e8-88f6-98b87f4338ac","RWA","L04",180000,108000,13000,0,0,0,0,3500,0,0,0,301000,13000,288000,3500
"j18hwWBcwh5","1","4b5340c2-056c-4cc4-a602-dd40b44f8e3a","TZA","L03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J2FX8wXV8S9","1","ff902b45-1178-439b-953c-73e8c3cf332d","RWA","L03",0,260714.3,0,0,0,0,0,2500,0,0,0,260714.3,0,260714.3,2500
"j3meptUjcsA","1","9accafa0-2536-4713-9480-55bd08b5807e","RWA","L07",0,365000,0,2500,0,0,0,0,0,0,0,367500,2500,365000,0
"J4NQk5mWMXA","1","773bfdd8-5b7a-4a4a-9908-71210acab48b","UGA","L07",0,0,0,0,0,0,0,12500,0,0,0,0,0,0,12500
"j5dyUZUjo25","1","26cbef3b-5520-45cb-9adf-99654d91bc0b","TZA","L10",840000,0,21000,15000,6000,0,50000,10000,0,130000,7500,932000,92000,840000,147500
"JADsmRVzNUA","1","fb4cacc9-c529-424d-8216-5933679f4625","TZA","L11",521428.6,0,0,0,0,0,1e+05,0,0,3600,3000,621428.6,1e+05,521428.6,6600
"JbsDyyJEsp2","1","c09b53ce-bc7d-4d53-b0b1-ec7332d8dac3","TZA","L20",0,0,0,0,0,0,1018000,60000,0,0,24000,1018000,1018000,0,84000
"jCvYgt72fP4","1","9f222611-67d5-4ff5-a2b9-7e4e9347d2d3","GHA","L06",5214.286,0,2085,0,0,0,0,0,0,0,0,7299.286,2085,5214.286,0
"jCvYgt72fP4","1","635325bf-fb8f-43c5-8d47-7e315421c65b","GHA","L06",5214.286,0,2085,0,0,0,0,0,0,0,0,7299.286,2085,5214.286,0
"JdnGCqPhcWB","1","c9f99a8b-b563-4e4d-9ddf-78e300057b79","TZA","L03",0,0,120000,0,0,0,0,0,0,0,10000,120000,120000,0,10000
"jDuNCdZs246","1","037248dd-bbfd-4159-8696-524b46520b3c","RWA","L04",0,360000,64500,0,15000,0,-2000,26650,0,0,1000,437500,77500,360000,27650
"jHTSofjuPJ7","1","9eb787e4-a3a3-477f-bd32-4b90858d4a9e","RWA","L04",0,0,0,8000,0,0,0,4500,10000,0,0,8000,8000,0,14500
"JiVbXhqxqD2","1","c7615c68-7686-463b-bdd7-26fa7d7201cd","UGA","L06",0,0,570000,7000,0,-11000,0,130000,0,0,0,566000,566000,0,130000
"jiVQaMk2ZR","1","9511c8ae-7e9e-464f-a114-57e9eee505c4","TZA","L19",0,0,2610000,0,0,0,0,0,0,0,6000,2610000,2610000,0,6000
"JM2DWViH8L8","1","2cb7e53b-c13a-4913-9e72-512d5b9e4435","RWA","L04",0,288000,0,3600,0,0,0,7350,0,0,0,291600,3600,288000,7350
"Jm8YLfzpoy5","1","569a7711-3332-4e44-a373-fb0a01db4d7d","UGA","L06",0,1200000,441400,0,0,0,0,0,0,0,10000,1641400,441400,1200000,10000
"joFqVCsb215","1","cb9fe6d7-183c-4fa2-8c68-00a94e2e94fb","GHA","L06",0,0,420,0,0,0,0,0,0,0,30,420,420,0,30
"jqEwCxargT5","1","e65e5ace-bcf6-41ac-a6e8-782472ab4d94","GHA","L06",NA,NA,0,400,0,0,0,0,0,0,200,400,400,0,200
"jQRmJu3n453","1","49b9a6cb-7c61-4f22-909d-212640ef9669","RWA","L06",0,365000,6000,0,43200,9000,93000,0,0,0,0,516200,151200,365000,0
"jQRmJu3n453","2","e30bc8a0-5a93-4c05-9d89-2a7148e7dfee","RWA","L06",0,0,78000,63000,0,120000,183000,0,0,0,0,444000,444000,0,0
"jR5EnTkAqM3","1","15c88154-7cc8-46bb-bb5c-f3cb13cff440","GHA","L01",0,0,0,0,0,0,344,0,0,0,65,344,344,0,65
"JsGWt7k9dz2","1","4a83dbc2-acc6-4e5f-bdd3-b82d1ed49769","GHA","L05",3600,0,282.5,0,0,0,0,10,0,0,0,3882.5,282.5,3600,10
"JsmhauRP8E9","1","64527302-44ae-415f-8fd0-0047ab41fca9","TZA","L18",0,0,0,0,45000,0,0,0,0,0,0,45000,45000,0,0
"jspz3eC2TW3","1","a014f0ed-ef7f-442f-8004-151897664b3b","UGA","L06",6e+05,1564285.8,0,0,0,0,110000,10500,0,0,0,2274285.8,110000,2164285.8,10500
"jsuqiyHhZp3","1","b7131833-1773-4d62-9611-7d94b469e998","UGA","L07",120000,912500,0,0,0,0,20000,45000,0,0,0,1052500,20000,1032500,45000
"Jsv9PkxATh9","1","64d9c748-f914-4553-b0fa-de3dc235eeed","GHA","L06",12832.8578,0,520,0,0,0,250,50,60,0,2571,13602.8578,770,12832.8578,2681
"Jsv9PkxATh9","1","73157d1b-d516-4bbe-93f7-18cd12f9576d","GHA","L06",12832.8578,0,520,0,0,0,250,50,60,0,2571,13602.8578,770,12832.8578,2681
"jT3NCQFGuW8","1","61ce1e0a-aeda-4915-b139-2599d18f0798","RWA","L04",0,120000,0,4200,0,0,24000,9000,0,0,1500,148200,28200,120000,10500
"jVAvmnH4bS6","1","354fd894-e7e0-4539-9f5c-049b53f55cc4","GHA","L05",0,0,5125,4125,0,0,400,0,0,0,76,9650,9650,0,76
"JYjBoTCdte4","1","cfb103df-cfd6-49a2-98cb-27854f793694","RWA","L06",0,0,19500,1500,0,0,0,2000,0,2000,300,21000,21000,0,4300
"JYjBoTCdte4","2","484bab56-4182-407d-a8e2-b4afb4949725","RWA","L06",0,255500,34200,90000,0,0,0,500,0,1260,0,379700,124200,255500,1760
"K28KewnXpk2","1","6cbb8e61-184b-4cd4-a1c0-904f75637846","UGA","L03",0,0,0,8e+05,0,0,0,0,0,0,14000,8e+05,8e+05,0,14000
"K5Z7A224KK7","1","800f606a-9c58-43e3-bdb6-1533df36a4bf","GHA","L03",1200,0,30,0,0,0,150,100,0,0,384,1380,180,1200,484
"k6Z9D2Z16q9","1","cb005802-6aaa-4be2-a4cd-8e4cb5ea446b","UGA","L03",6e+05,0,829000,6e+05,4e+05,0,0,160000,0,0,0,2429000,1829000,6e+05,160000
"K7cFANftUD3","1","96ef9062-d431-47f9-82c6-d60276b41407","GHA","L06",0,5214.286,0,0,0,0,0,0,0,0,96,5214.286,0,5214.286,96
"k8Wj9vHnf53","1","e26526b4-8b9d-4a6e-bf84-352b6054b45e","UGA","L07",1042857.2,0,0,3e+05,6000,0,0,105000,0,0,0,1348857.2,306000,1042857.2,105000
"k8zEL6BmKHB","1","104854f4-da60-4acc-8431-be2a3fef7edb","GHA","L01",0,0,0,0,0,0,0,0,0,120,0,0,0,0,120
"kAKQZBMLkGA","1","94081a2a-1dfd-4032-8ad0-ed87ba45e533","UGA","L06",0,1200000,75000,0,0,0,250000,0,0,0,64000,1525000,325000,1200000,64000
"KaNq8vjzJV5","1","c6d9faa2-849c-493a-a120-805962a336dc","GHA","L04",NA,NA,3664,0,0,4400,0,200,2.1,0,285,8064,8064,0,487.1
"kAym5mCCtcB","1","2dee23b2-9891-43f3-9078-25897c51cb0e","UGA","L07",0,0,0,0,0,0,7000,30000,0,0,0,7000,7000,0,30000
"kDWcVHqaaf2","1","cc774613-e5ec-4380-9bb2-64620205dc04","TZA","L19",0,4800000,5580000,0,2000,0,2e+05,0,0,0,130000,10582000,5782000,4800000,130000
"KeAxwek3yC4","1","95faffcc-86cd-4111-8237-448ac9a12684","TZA","L19",0,1825000,280000,0,0,0,0,0,0,0,0,2105000,280000,1825000,0
"KeSq3y3A1h4","1","fa9010ec-f53f-47e4-87b8-6ccf6685c83a","RWA","L01",104285.72,260785.722,10000,0,0,0,118500,3200,0,2880,400,493571.442,128500,365071.442,6480
"KeSq3y3A1h4","2","3dfc5186-4c5e-4cee-9aa0-cfd76a80239b","RWA","L01",0,0,4800,0,0,0,0,3400,0,0,400,4800,4800,0,3800
"Kg7uwpdD4P5","1","480d2d12-b814-4323-aa98-f2d528671e9d","RWA","L07",0,255500,0,16800,1200,0,2500,6590,4000,0,0,276000,20500,255500,10590
"kJPFgVkrzr8","1","481a4c6e-3bfe-482a-b62e-fc4ec66c2df6","UGA","L06",0,1825000,344500,0,0,0,0,75000,0,0,45000,2169500,344500,1825000,120000
"kjuUHkF5wTB","1","76bda31b-a2d5-44b4-ab87-9adce1d67439","TZA","L03",0,0,24000,0,0,0,0,24000,0,0,2000,24000,24000,0,26000
"kKLu4qgLM62","1","f62e9ddd-61fb-467e-ad01-38166eefa607","RWA","L06",260714.3,0,0,0,0,0,0,0,3000,0,0,260714.3,0,260714.3,3000
"kKLu4qgLM62","2","77ba38e8-0a62-436b-ae88-3341a9a4470d","RWA","L06",0,104285.72,39000,300,0,0,20000,2350,0,0,5200,163585.72,59300,104285.72,7550
"KkYJfxvuWf6","1","9560de03-0cd0-4401-a452-66167e87e3ca","TZA","L03",0,0,0,0,0,0,4e+05,0,0,0,6000,4e+05,4e+05,0,6000
"kLYaJ3DYGC7","1","732502ed-fc77-4c1c-9460-b1f05e9d830a","GHA","L03",720,0,3215,0,0,0,474,0,0,320,242,4409,3689,720,562
"KoKjL6iByr6","1","78dbce09-4f6c-42ab-9f65-35001f718ba8","GHA","L01",NA,NA,0,0,0,0,0,30,0,0,0,0,0,0,30
"Kq42xQGSvu4","1","3533c0ae-57f4-47ca-9146-34f3d09a52de","UGA","L04",0,0,0,0,0,0,0,7400,0,0,14000,0,0,0,21400
"kqzsJGqsJH5","1","85c1f1dc-2968-4db9-a3fd-7549f7fc26f6","TZA","L11",1042857.2,0,750000,0,0,0,5e+05,42000,0,60000,4000,2292857.2,1250000,1042857.2,106000
"KqZvf5fBTQ7","1","77859c71-6801-4591-adeb-3bffb969b933","TZA","L10",0,0,14000,0,0,0,20000,0,0,0,0,34000,34000,0,0
"kRcrpHwnrk4","1","3556d8d3-d621-417b-962d-3d7b79ca1cd9","TZA","L10",0,0,0,0,7500,0,15000,0,0,0,0,22500,22500,0,0
"KSchTBWs2p7","1","ec593723-35f8-404b-bf31-051e0fd86c56","GHA","L01",720,3000,0,0,100,0,480,0,0,280,250,4300,580,3720,530
"Kte7LVWAkq7","1","4f811142-b5d5-4225-8f15-156adce1faca","GHA","L03",0,0,4060,0,0,0,0,170,0,0,242,4060,4060,0,412
"Kte7LVWAkq7","1","b8c809ac-8d8a-4b41-8893-5d174418c8c9","GHA","L03",0,0,4060,0,0,0,0,170,0,0,242,4060,4060,0,412
"ktUuHHCU1Q5","1","9a23775f-2f99-474c-8fc4-832680c7cd61","TZA","L11",0,420000,156000,0,174000,0,780000,0,0,27000,3500,1530000,1110000,420000,30500
"KWsyirYykp","1","32e1a0e0-42bd-4725-98da-d3c87863eb8c","TZA","L18",4692857.4,0,0,0,0,0,0,0,0,0,15000,4692857.4,0,4692857.4,15000
"kwtgXoW7Ei8","1","7fd6b2c6-a55b-4f81-a892-05c5c85f504c","RWA","L03",0,480000,50000,39000,0,0,20000,3000,0,0,0,589000,109000,480000,3000
"kxErk1sYmQB","1","a4e1b2da-7a5f-4ab1-a784-88f6db04b00a","RWA","L06",1680000,252000,37500,62000,0,0,240000,0,0,0,0,2271500,339500,1932000,0
"kxErk1sYmQB","2","fb8de477-7ae2-4d83-ba75-7ab36e88ecf8","RWA","L06",0,1042857.2,14500,40000,0,0,418000,6500,0,0,0,1515357.2,472500,1042857.2,6500
"KyapRja3Pi6","1","1c8f0b44-4094-41cf-aab6-db2539fef66a","TZA","L03",0,7300000,60000,0,0,0,22000,0,0,0,5000,7382000,82000,7300000,5000
"KYf3aU1imH5","1","262e959b-bf4e-4624-b07f-333ef6ac171c","TZA","L03",0,0,0,0,0,0,838000,0,0,0,4500,838000,838000,0,4500
"kyXkjdQuZSA","1","3551e27f-4aed-4b9d-8798-da61c29193a0","UGA","L01",0,1272500,0,0,0,0,610000,0,0,0,0,1882500,610000,1272500,0
"L3z2GfyVdH5","1","2423bcf8-bb4d-4650-bd69-84426585ec9c","UGA","L03",156428.58,0,529000,450000,30000,0,3e+05,10000,0,0,35000,1465428.58,1309000,156428.58,45000
"L8vM1Pqk5B6","1","e72895b8-5ba9-4fe0-89c9-18b810a0a5d5","UGA","L06",0,0,180000,0,0,0,0,0,0,0,30000,180000,180000,0,30000
"LAqtBPvPxy","1","68a64ac8-05dd-4f36-b89d-82a87eed798c","UGA","L03",0,3650000,1160000,70000,0,0,180000,11500,0,0,101000,5060000,1410000,3650000,112500
"LcDR4MVNrw","1","0f16d5ee-1c3f-4071-b41e-793ff1642e5f","GHA","L02",0,0,2260,0,0,0,0,0,0,85,44,2260,2260,0,129
"LeYiNjAjKi2","1","79bbc52c-ed3f-4926-a5d3-df95673ba9fc","GHA","L06",0,2784,9160,0,0,0,0,25,0,0,866,11944,9160,2784,891
"LeYiNjAjKi2","1","3e480fe3-dca8-4372-acf7-039e0b265d96","GHA","L06",0,2784,9160,0,0,0,0,25,0,0,866,11944,9160,2784,891
"LEzTDqKV6f3","1","64d6634f-55bd-4fd7-8f46-b546b1fad138","UGA","L04",0,1825000,30000,1e+05,0,0,-50000,0,0,0,0,1905000,80000,1825000,0
"LFwa12jnrL2","1","0a93fc30-9228-4323-b69f-7ff79fda2cef","GHA","L05",0,0,21960,10980,0,0,0,0,0,0,0,32940,32940,0,0
"Lka6n6s87G","1","a5d8eb92-766c-4b2c-916a-bd5607ef0ea4","RWA","L06",0,0,0,0,0,0,0,0,0,8920,0,0,0,0,8920
"Lka6n6s87G","2","80a57107-90e1-44f1-a070-e32e0c9078e1","RWA","L06",0,0,47000,24600,1600,12000,0,1900,0,0,1000,85200,85200,0,2900
"LmNxHx7ukq2","1","1dd52319-79b8-4fa4-a6ca-e8701b3d49d0","TZA","L10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LMzw8JsSze","1","aef1f045-d709-4f1e-843d-19cd24fa9d58","GHA","L04",156.42858,0,200,0,0,0,0,0,0,0,13,356.42858,200,156.42858,13
"Lsy3YMkKGP2","1","393e813b-3a04-4653-8210-fa19a2443469","UGA","L01",6e+05,5068285.9,18000,0,0,0,0,120000,0,0,0,5686285.9,18000,5668285.9,120000
"LwsCZHjGPqA","1","777901dc-53e7-4d1b-be9e-d706ce63d228","TZA","L10",104285.72,0,70000,0,113000,0,0,0,0,0,0,287285.72,183000,104285.72,0
"LXeBkVStet6","1","e2869926-d6d8-4a44-85c0-60c674e85cf1","UGA","L03",52142.86,0,0,180000,0,0,0,12000,0,0,0,232142.86,180000,52142.86,12000
"Ly7CbRbwGm9","1","74a35780-87c3-4f08-80ba-483ccd710d3b","GHA","L05",2400,0,0,0,0,0,0,0,0,0,40,2400,0,2400,40
"LZ29vrnear2","1","a3c1165c-f3d3-44c0-b7b0-626efec8992a","RWA","L02",0,0,1515000,0,216000,0,-20000,600,0,56000,54400,1711000,1711000,0,111000
"m2R4hghXWD6","1","3a9401e0-5acb-40bc-9ea3-4baec094fb70","TZA","L19",0,1095000,1e+05,0,0,0,0,0,0,0,0,1195000,1e+05,1095000,0
"m6KCw7ZxQ47","1","15befc0d-06eb-404c-815d-8fc74f9b9b72","RWA","L01",0,540000,5200,0,0,0,0,24000,0,0,0,545200,5200,540000,24000
"m6KCw7ZxQ47","2","20a14932-1aaa-4438-85ee-a3aa0e1c34f3","RWA","L01",0,180000,3000,0,0,0,0,14230,0,0,0,183000,3000,180000,14230
"M8qxpz4tTs2","1","08243e9f-5c14-4a42-8516-8b435730a0d7","RWA","L04",0,0,0,3000,0,0,0,0,0,0,0,3000,3000,0,0
"mBXHuSst1y6","1","d90bab57-9220-4267-b458-b9fd9db51c96","UGA","L04",0,0,0,0,0,0,0,0,0,0,4500,0,0,0,4500
"Mc7EjdDK3M3","1","8d549af2-92c4-46cc-83d5-80e8dc27428c","UGA","L04",521428.6,6888000,147000,4900,0,0,0,60000,0,0,6000,7561328.6,151900,7409428.6,66000
"McAcYh2ZV69","1","3dc263f8-f947-467b-a7df-01ce1dd39b95","TZA","L03",0,0,360000,0,0,0,0,31000,0,0,2000,360000,360000,0,33000
"MdadqCNEiL","1","3cf6f401-2e08-4be1-9c05-6565ab6e0f33","GHA","L02",1042.8572,0,6979,0,0,0,15,0,0,0,195,8036.8572,6994,1042.8572,195
"mDLfcyhvBu","1","498c620d-1323-447f-a698-8fe65257cb63","RWA","L01",0,0,0,0,0,0,0,10490,0,0,0,0,0,0,10490
"mDLfcyhvBu","2","36ac07b6-929f-4f5d-964c-e76758bbc8c4","RWA","L01",0,438000.01,5000,30000,0,0,15000,2100,0,0,0,488000.01,50000,438000.01,2100
"mdqRMX9AQF6","1","8bb9eac2-7dbb-4dc3-8507-e5318f7964d3","TZA","L20",0,0,150000,0,0,0,0,0,0,0,0,150000,150000,0,0
"mE3oDzqBqu4","1","0317d7a0-50ac-4692-ac38-a9015c680c63","RWA","L07",0,693500,120000,50000,2400,7000,79500,300,0,0,0,952400,258900,693500,300
"Mf1iaj3mXF6","1","f89a6281-91a7-42ec-af45-87f1a9c4b6fd","TZA","L19",0,1080000,6e+05,0,0,0,0,0,0,0,16000,1680000,6e+05,1080000,16000
"MFMymqGXjf8","1","941a3f01-389d-473f-ab1d-ba344c1541fb","GHA","L02",0,0,9510,0,0,0,0,0,0,0,540,9510,9510,0,540
"MG8Mg2FAfw4","1","0c1fa043-ce9e-4ee7-8893-fe74fb480e0b","TZA","L22",0,0,150000,0,0,0,0,0,0,0,7000,150000,150000,0,7000
"mhGSC5qMs53","1","100671ea-7d24-40bb-8ad7-4876416c0b5d","RWA","L02",0,5657500.004,124000,0,0,0,0,40000,8000,6840,700,5781500.004,124000,5657500.004,55540
"mjcdtjVVCA6","1","060a7c6c-0243-4522-a331-544e85405e89","UGA","L07",0,0,1e+05,0,0,0,1350000,60000,0,0,0,1450000,1450000,0,60000
"mKsBRiEXdL6","1","cbdd1c05-12ad-443a-89dd-446e25f13ed9","GHA","L05",9385.7148,0,2370,2370,0,0,60,0,0,0,159,14185.7148,4800,9385.7148,159
"MLdLHWK2Qr","1","7ab97b82-263a-4902-b4a7-3c8dc719e488","TZA","L03",0,0,24000,0,0,0,0,0,0,0,13000,24000,24000,0,13000
"MmsqX496Yo9","1","7c06d8c1-3ff8-4902-b379-0a01e607daf2","TZA","L18",0,0,980000,0,14000,0,0,37000,0,0,110000,994000,994000,0,147000
"mpqcPSFDpCB","1","d2bec959-2221-47a4-9936-8367626b6ab1","UGA","L06",500714.3,0,450000,0,0,0,0,0,0,0,72000,950714.3,450000,500714.3,72000
"Mq9anduKdR9","1","dd28c3a1-2b55-4fe4-866a-22836a90ceca","RWA","L02",0,0,796000,20000,0,0,0,112000,77000,0,30000,816000,816000,0,219000
"MqCGGaKzuz2","1","7f60fddf-757d-4575-8a74-94096051e6f3","TZA","L19",0,0,420000,0,8000,0,0,0,0,0,0,428000,428000,0,0
"MsBreaQuEcA","1","0c0d7314-a37d-424f-9f3e-d3639b90495e","RWA","L01",260714.3,365000,0,2100,0,0,70000,5100,0,1402,1200,697814.3,72100,625714.3,7702
"MsBreaQuEcA","2","5242b5e8-b1a9-4046-b176-060281d43410","RWA","L01",0,365000,0,3000,0,0,0,19200,0,0,0,368000,3000,365000,19200
"MScBRdzkSi4","1","072ac946-6e82-4e05-9eb2-1aa3515c3fe6","RWA","L07",0,208571.44,0,5500,0,0,0,0,0,0,0,214071.44,5500,208571.44,0
"mSfzhnwYib5","1","41d0bb22-a341-48c6-8e5a-b5feec56287e","UGA","L01",0,1200000,0,0,0,0,0,20000,0,0,0,1200000,0,1200000,20000
"mUFTDYR9Aj","1","e448a9d2-a304-4381-9192-cb93c753df50","TZA","L19",0,0,0,688000,0,0,0,50000,0,0,0,688000,688000,0,50000
"mWbvKsGPM14","1","4c4975d3-a2a0-4420-8481-daf75a32ad1d","TZA","L10",0,0,0,0,15000,0,44000,0,0,0,3000,59000,59000,0,3000
"MxhdeDaZTa9","1","b8045e96-92ba-4914-910b-a4feda789d93","RWA","L02",104285.72,166857.152,480900,0,44800,0,17000,67500,0,0,6000,813842.872,542700,271142.872,73500
"mZbBzdZE8P5","1","cbb0f8b0-7d0c-46f6-9cd5-c91ac6c5f7d0","TZA","L20",0,0,4e+05,0,0,0,16000,0,0,0,16000,416000,416000,0,16000
"mzUJUxpe7c4","1","d55374a8-49e6-49c2-be8a-55cf08b18e65","TZA","L22",0,0,330000,0,0,0,0,0,0,0,30000,330000,330000,0,30000
"N1YUZvnVaG5","1","15db9f9b-6127-4a49-99ce-3af33a58bb44","TZA","L10",0,0,14000,0,0,0,0,9000,0,50000,0,14000,14000,0,59000
"n3hCRp3nTfB","1","63f55d1e-68fa-4a74-99ef-87377a2bb847","GHA","L01",0,0,0,0,0,0,0,0,0,480,96,0,0,0,576
"n4TwADF35","1","6220aec4-ee08-47ff-aa6d-43eefd59ff21","UGA","L04",0,4800000,0,0,0,0,35000,0,0,0,90000,4835000,35000,4800000,90000
"N5cedWi9F35","1","5fdd6726-45f0-4cbf-87ab-766129474216","TZA","L03",0,550000,315000,0,403200,0,7350002,27000,0,0,5000,8618202,8068202,550000,32000
"N9o6jRf3hy3","1","f3d007be-3a06-44e2-bf8b-c2d620c8f9aa","UGA","L07",0,730000.04,0,0,0,0,0,0,0,0,0,730000.04,0,730000.04,0
"nD93MDvRgs2","1","3ae0fa50-7f0f-4373-9f54-a82d69734873","TZA","L22",0,0,21000,0,0,0,0,0,0,0,0,21000,21000,0,0
"nEEs7UdXKf6","1","1384b42f-083e-47a9-97cc-765647c6f357","TZA","L11",625714.32,0,0,0,0,0,78000,0,0,27500,3000,703714.32,78000,625714.32,30500
"nf2b6XaXDy3","1","914c8d59-24e0-44e2-b6a0-b03eefdeefd9","UGA","L07",0,3650000,0,0,0,0,40000,44000,0,0,0,3690000,40000,3650000,44000
"nG6geyTvwq7","1","22977d0d-c1d5-4e07-b55a-dd812cbc706d","UGA","L03",0,10950000,20000,565000,0,0,0,0,0,0,45000,11535000,585000,10950000,45000
"njfYPSwX6c8","1","c130f306-45b2-4403-8d83-c621c3590d87","GHA","L01",0,0,330,0,0,0,0,0,0,0,60,330,330,0,60
"nkB43h7a3u6","1","12bd0ff6-f19e-41ac-b23a-c3ae9356709d","RWA","L02",84000,0,170000,0,36000,0,50000,80000,24000,0,3000,340000,256000,84000,107000
"nkZFomM6JN2","1","bfc7ae46-9ee5-4cd7-9b16-bed6b808f124","RWA","L07",0,219000,60000,110000,0,0,0,0,12000,0,0,389000,170000,219000,12000
"nLAqDVxLW42","1","d11e23bc-55a0-4891-bfda-b2da034ed560","GHA","L03",1564.2858,0,19680,0,0,0,0,0,0,1170,642,21244.2858,19680,1564.2858,1812
"nMVazETomT7","1","43995143-8ae3-4057-9cde-44a1219932c9","RWA","L01",0,1139714.3,2000,6000,0,0,0,2000,0,0,0,1147714.3,8000,1139714.3,2000
"nMVazETomT7","2","33a362da-3fbf-4291-9d7a-971095a23fc6","RWA","L01",0,264000,57000,44000,0,0,0,0,0,0,0,365000,101000,264000,0
"nMZQwMPqKU4","1","cda42b94-695c-41e1-b3d7-de6ffbb82b5d","GHA","L05",240,0,0,0,0,0,0,0,0,0,0,240,0,240,0
"NNkYVQpfzGB","1","1e03b007-0134-4bdb-8998-9f71d049c79f","TZA","L03",0,0,0,0,0,0,178000,0,0,0,2500,178000,178000,0,2500
"NnrfSQy1dmA","1","4aeb89a8-9ce5-489a-86ab-e1adc5d900b0","TZA","L19",0,420264,0,20000,0,0,0,0,0,0,0,440264,20000,420264,0
"nny1kAHD1A6","1","99a5396c-afa3-4337-862b-10a14c02c954","RWA","L06",521428.6,240000,6000,0,96000,180000,575000,300,0,0,0,1618428.6,857000,761428.6,300
"nny1kAHD1A6","2","3cbbd164-4a22-4916-8f03-542fc21705be","RWA","L06",24000,60000,24000,7500,0,25000,0,0,0,0,0,140500,56500,84000,0
"NpBRQomLNX3","1","029e99b4-6ea2-46e4-a89d-91d96aff41c4","RWA","L06",0,782142.9,4500,0,0,0,340000,0,0,0,0,1126642.9,344500,782142.9,0
"NpBRQomLNX3","2","f819c492-a0b0-463e-a214-dad54195037d","RWA","L06",0,0,78500,76000,9000,0,155000,12400,0,0,0,318500,318500,0,12400
